,age,job,marital,education,age_scaled,cluster,deposit,loan,housing,total_products_bought
409,26,technician,married,secondary,-1.277608326409635,3,1,1,0,2
410,32,management,married,tertiary,-0.7752523209604926,2,1,1,1,3
411,33,blue-collar,married,primary,-0.6915263200523022,1,1,1,1,3
412,31,management,single,tertiary,-0.858978321868683,2,1,1,0,2
413,49,blue-collar,married,primary,0.6480896944787441,1,1,1,0,2
414,27,unemployed,single,primary,-1.1938823255014446,3,1,1,0,2
415,30,blue-collar,single,secondary,-0.9427043227768733,3,1,1,1,3
416,35,blue-collar,married,secondary,-0.5240743182359214,1,1,0,0,1
417,26,blue-collar,single,secondary,-1.277608326409635,3,1,0,1,2
418,45,entrepreneur,married,unknown,0.3131856908459825,1,1,1,1,3
419,34,admin.,married,secondary,-0.6078003191441118,1,1,1,1,3
420,28,admin.,single,secondary,-1.1101563245932542,3,1,1,0,2
421,25,blue-collar,single,secondary,-1.3613343273178253,3,1,1,0,2
422,30,blue-collar,single,secondary,-0.9427043227768733,3,1,0,1,2
423,30,services,married,secondary,-0.9427043227768733,3,1,1,0,2
424,47,services,married,secondary,0.48063769266236334,1,1,0,1,2
425,57,admin.,divorced,secondary,1.3178977017442672,0,1,0,0,1
426,38,management,married,tertiary,-0.2728963155113502,2,1,0,1,2
427,54,technician,married,secondary,1.066719699019696,0,1,1,0,2
428,25,blue-collar,single,primary,-1.3613343273178253,3,1,0,0,1
429,30,blue-collar,married,secondary,-0.9427043227768733,1,1,1,1,3
430,26,management,single,tertiary,-1.277608326409635,3,1,0,0,1
431,31,student,married,primary,-0.858978321868683,2,1,0,1,2
432,29,blue-collar,single,secondary,-1.0264303236850638,3,1,1,0,2
433,49,blue-collar,married,secondary,0.6480896944787441,1,1,0,1,2
434,60,retired,divorced,secondary,1.5690757044688384,0,1,0,0,1
435,60,management,married,tertiary,1.5690757044688384,0,1,0,1,2
436,29,management,single,tertiary,-1.0264303236850638,2,1,0,1,2
437,55,management,divorced,secondary,1.1504456999278865,0,1,0,1,2
438,44,admin.,married,secondary,0.22945968993779214,1,1,0,1,2
439,47,technician,married,secondary,0.48063769266236334,1,1,0,1,2
440,35,admin.,married,secondary,-0.5240743182359214,1,1,0,1,2
441,35,entrepreneur,married,secondary,-0.5240743182359214,1,1,1,0,2
442,38,technician,married,secondary,-0.2728963155113502,1,1,0,1,2
443,34,entrepreneur,married,tertiary,-0.6078003191441118,2,1,0,1,2
444,50,technician,married,secondary,0.7318156953869345,1,1,1,0,2
445,43,admin.,married,tertiary,0.14573368902960177,2,1,0,1,2
446,44,admin.,divorced,secondary,0.22945968993779214,1,1,0,1,2
447,51,services,divorced,secondary,0.8155416962951249,0,1,1,0,2
448,31,technician,married,secondary,-0.858978321868683,3,1,0,1,2
449,39,technician,married,tertiary,-0.1891703146031598,2,1,0,1,2
450,59,management,married,tertiary,1.485349703560648,0,1,1,0,2
451,25,services,single,secondary,-1.3613343273178253,3,1,1,0,2
452,58,management,married,tertiary,1.4016237026524576,0,1,0,1,2
453,30,entrepreneur,married,primary,-0.9427043227768733,2,1,0,1,2
454,34,blue-collar,single,primary,-0.6078003191441118,3,1,0,1,2
455,51,services,divorced,secondary,0.8155416962951249,0,1,1,0,2
456,60,retired,married,secondary,1.5690757044688384,0,1,0,0,1
457,51,entrepreneur,married,secondary,0.8155416962951249,0,1,1,0,2
458,37,management,divorced,tertiary,-0.3566223164195406,2,1,0,0,1
459,30,blue-collar,single,primary,-0.9427043227768733,3,1,0,0,1
460,46,entrepreneur,divorced,secondary,0.39691169175417296,1,1,1,0,2
461,29,student,single,tertiary,-1.0264303236850638,3,1,0,0,1
462,27,entrepreneur,married,tertiary,-1.1938823255014446,2,1,0,0,1
463,28,management,single,tertiary,-1.1101563245932542,3,1,0,1,2
464,34,blue-collar,single,secondary,-0.6078003191441118,3,1,0,1,2
465,29,blue-collar,single,unknown,-1.0264303236850638,3,1,1,1,3
466,27,management,single,tertiary,-1.1938823255014446,3,1,0,1,2
467,26,technician,single,secondary,-1.277608326409635,3,1,0,0,1
468,36,management,married,tertiary,-0.440348317327731,2,1,0,1,2
469,44,blue-collar,married,primary,0.22945968993779214,1,1,0,1,2
470,39,blue-collar,married,tertiary,-0.1891703146031598,2,1,0,0,1
471,30,technician,married,secondary,-0.9427043227768733,3,1,1,1,3
472,31,unemployed,divorced,tertiary,-0.858978321868683,2,1,0,1,2
473,56,blue-collar,married,primary,1.2341717008360769,0,1,0,1,2
474,29,blue-collar,married,secondary,-1.0264303236850638,3,1,0,1,2
475,43,blue-collar,married,secondary,0.14573368902960177,1,1,1,0,2
476,32,blue-collar,married,secondary,-0.7752523209604926,1,1,0,1,2
477,30,admin.,single,secondary,-0.9427043227768733,3,1,0,0,1
478,40,blue-collar,married,secondary,-0.10544431369496943,1,1,1,1,3
479,42,services,married,secondary,0.062007688121411365,1,1,1,1,3
480,27,student,married,secondary,-1.1938823255014446,3,1,0,1,2
481,35,management,married,tertiary,-0.5240743182359214,2,1,1,0,2
482,35,housemaid,married,primary,-0.5240743182359214,2,1,0,1,2
483,32,blue-collar,single,secondary,-0.7752523209604926,3,1,0,1,2
484,39,technician,married,secondary,-0.1891703146031598,1,1,0,1,2
485,31,blue-collar,divorced,secondary,-0.858978321868683,3,1,0,1,2
486,26,services,single,secondary,-1.277608326409635,3,1,1,0,2
487,42,management,married,tertiary,0.062007688121411365,2,1,0,1,2
488,27,services,single,secondary,-1.1938823255014446,3,1,0,1,2
489,33,self-employed,divorced,secondary,-0.6915263200523022,3,1,0,1,2
490,51,blue-collar,married,primary,0.8155416962951249,1,1,0,1,2
491,33,admin.,married,secondary,-0.6915263200523022,1,1,0,1,2
492,30,technician,single,tertiary,-0.9427043227768733,3,1,0,0,1
493,52,housemaid,married,primary,0.8992676972033152,0,1,0,1,2
494,42,blue-collar,divorced,primary,0.062007688121411365,1,1,0,1,2
495,31,management,divorced,tertiary,-0.858978321868683,2,1,0,1,2
496,27,services,married,secondary,-1.1938823255014446,3,1,0,1,2
497,44,blue-collar,single,secondary,0.22945968993779214,1,1,1,0,2
498,40,entrepreneur,divorced,secondary,-0.10544431369496943,1,1,0,1,2
499,46,housemaid,divorced,primary,0.39691169175417296,1,1,0,1,2
500,32,services,divorced,secondary,-0.7752523209604926,3,1,0,1,2
501,56,technician,divorced,secondary,1.2341717008360769,0,1,0,0,1
502,33,blue-collar,married,secondary,-0.6915263200523022,1,1,0,1,2
503,33,blue-collar,married,secondary,-0.6915263200523022,1,1,0,1,2
504,32,self-employed,married,primary,-0.7752523209604926,2,1,0,1,2
505,41,blue-collar,divorced,primary,-0.02171831278677903,1,1,0,1,2
506,31,admin.,single,secondary,-0.858978321868683,3,1,0,0,1
507,30,admin.,divorced,secondary,-0.9427043227768733,3,1,0,1,2
508,34,admin.,divorced,secondary,-0.6078003191441118,3,1,0,0,1
509,43,entrepreneur,married,secondary,0.14573368902960177,1,1,0,1,2
510,28,blue-collar,married,secondary,-1.1101563245932542,3,1,0,0,1
511,32,admin.,divorced,secondary,-0.7752523209604926,3,1,1,0,2
512,31,blue-collar,divorced,secondary,-0.858978321868683,3,1,1,1,3
513,35,entrepreneur,single,tertiary,-0.5240743182359214,2,1,0,1,2
514,31,management,married,tertiary,-0.858978321868683,2,1,0,1,2
515,25,services,single,secondary,-1.3613343273178253,3,1,1,0,2
516,56,retired,divorced,tertiary,1.2341717008360769,0,1,1,0,2
517,47,technician,married,secondary,0.48063769266236334,1,1,0,1,2
518,39,management,married,tertiary,-0.1891703146031598,2,1,0,1,2
519,51,management,married,tertiary,0.8155416962951249,2,1,0,1,2
520,54,technician,divorced,secondary,1.066719699019696,0,1,1,0,2
521,58,retired,married,unknown,1.4016237026524576,0,1,0,0,1
522,42,unemployed,married,unknown,0.062007688121411365,1,1,0,1,2
523,56,services,married,primary,1.2341717008360769,0,1,1,0,2
524,55,housemaid,married,secondary,1.1504456999278865,0,1,0,1,2
525,26,blue-collar,single,primary,-1.277608326409635,3,1,0,1,2
526,40,admin.,single,secondary,-0.10544431369496943,1,1,0,0,1
527,26,technician,single,secondary,-1.277608326409635,3,1,1,0,2
528,35,management,single,tertiary,-0.5240743182359214,2,1,1,0,2
529,34,services,single,secondary,-0.6078003191441118,3,1,0,0,1
530,41,management,single,tertiary,-0.02171831278677903,2,1,0,0,1
531,44,management,married,primary,0.22945968993779214,2,1,0,1,2
532,33,management,single,tertiary,-0.6915263200523022,2,1,0,1,2
533,36,management,divorced,tertiary,-0.440348317327731,2,1,1,0,2
534,38,technician,married,secondary,-0.2728963155113502,1,1,0,1,2
535,35,technician,married,tertiary,-0.5240743182359214,2,1,0,1,2
536,41,technician,single,tertiary,-0.02171831278677903,2,1,0,0,1
537,41,management,divorced,unknown,-0.02171831278677903,2,1,0,1,2
538,28,blue-collar,married,secondary,-1.1101563245932542,3,1,0,1,2
539,26,services,married,secondary,-1.277608326409635,3,1,1,1,3
540,39,blue-collar,single,secondary,-0.1891703146031598,1,1,0,0,1
541,25,admin.,married,unknown,-1.3613343273178253,3,1,0,1,2
542,37,admin.,married,secondary,-0.3566223164195406,1,1,0,1,2
543,25,management,married,secondary,-1.3613343273178253,3,1,0,1,2
544,46,management,divorced,tertiary,0.39691169175417296,2,1,0,1,2
545,25,blue-collar,single,secondary,-1.3613343273178253,3,1,0,1,2
546,28,technician,single,tertiary,-1.1101563245932542,3,1,1,0,2
547,33,services,divorced,secondary,-0.6915263200523022,3,1,1,0,2
548,32,management,single,secondary,-0.7752523209604926,3,1,1,1,3
549,32,blue-collar,married,secondary,-0.7752523209604926,1,1,0,1,2
550,47,technician,single,secondary,0.48063769266236334,1,1,0,1,2
551,50,entrepreneur,married,tertiary,0.7318156953869345,1,1,0,1,2
552,27,technician,married,secondary,-1.1938823255014446,3,1,0,1,2
553,45,admin.,married,secondary,0.3131856908459825,1,1,0,1,2
554,51,admin.,single,secondary,0.8155416962951249,0,1,0,0,1
555,36,admin.,married,secondary,-0.440348317327731,1,1,1,1,3
556,51,self-employed,married,secondary,0.8155416962951249,0,1,0,1,2
557,33,services,single,tertiary,-0.6915263200523022,3,1,0,1,2
558,59,technician,married,secondary,1.485349703560648,0,1,1,1,3
559,38,entrepreneur,married,tertiary,-0.2728963155113502,2,1,0,0,1
560,40,services,married,secondary,-0.10544431369496943,1,1,0,1,2
561,51,blue-collar,married,primary,0.8155416962951249,1,1,0,1,2
562,41,entrepreneur,single,secondary,-0.02171831278677903,1,1,0,0,1
563,38,entrepreneur,married,secondary,-0.2728963155113502,1,1,1,1,3
564,31,management,married,tertiary,-0.858978321868683,2,1,1,1,3
565,28,admin.,single,secondary,-1.1101563245932542,3,1,0,1,2
566,41,blue-collar,married,secondary,-0.02171831278677903,1,1,1,0,2
567,33,management,divorced,tertiary,-0.6915263200523022,2,1,0,1,2
568,25,student,single,secondary,-1.3613343273178253,3,1,0,1,2
569,45,admin.,divorced,secondary,0.3131856908459825,1,1,0,1,2
570,31,blue-collar,married,primary,-0.858978321868683,2,1,0,1,2
571,28,services,single,secondary,-1.1101563245932542,3,1,0,1,2
572,49,technician,divorced,secondary,0.6480896944787441,1,1,0,0,1
573,25,services,married,secondary,-1.3613343273178253,3,1,0,1,2
574,28,unemployed,single,tertiary,-1.1101563245932542,3,1,0,1,2
575,54,retired,married,secondary,1.066719699019696,0,1,0,0,1
576,28,technician,single,tertiary,-1.1101563245932542,3,1,0,1,2
577,27,technician,single,tertiary,-1.1938823255014446,3,1,1,1,3
578,49,blue-collar,single,primary,0.6480896944787441,1,1,0,1,2
579,53,blue-collar,married,primary,0.9829936981115057,0,1,0,1,2
580,26,technician,single,secondary,-1.277608326409635,3,1,1,0,2
581,37,services,married,secondary,-0.3566223164195406,1,1,1,0,2
582,34,blue-collar,single,secondary,-0.6078003191441118,3,1,1,0,2
583,51,retired,married,primary,0.8155416962951249,0,1,0,0,1
584,39,housemaid,married,secondary,-0.1891703146031598,1,1,0,0,1
585,35,technician,single,tertiary,-0.5240743182359214,3,1,0,1,2
586,51,unemployed,married,primary,0.8155416962951249,0,1,0,1,2
587,30,management,single,tertiary,-0.9427043227768733,2,1,1,1,3
588,42,blue-collar,single,primary,0.062007688121411365,1,1,0,1,2
589,54,management,married,secondary,1.066719699019696,0,1,0,1,2
590,51,blue-collar,married,primary,0.8155416962951249,1,1,1,1,3
591,57,retired,divorced,primary,1.3178977017442672,0,1,1,0,2
592,30,management,married,tertiary,-0.9427043227768733,2,1,0,1,2
593,37,blue-collar,single,secondary,-0.3566223164195406,1,1,1,0,2
594,39,technician,married,secondary,-0.1891703146031598,1,1,0,1,2
595,35,technician,married,tertiary,-0.5240743182359214,2,1,0,0,1
596,48,management,married,secondary,0.5643636935705537,1,1,0,1,2
597,31,management,married,tertiary,-0.858978321868683,2,1,1,1,3
598,35,self-employed,married,secondary,-0.5240743182359214,1,1,0,1,2
599,48,housemaid,married,secondary,0.5643636935705537,1,1,1,0,2
600,53,housemaid,married,primary,0.9829936981115057,0,1,0,0,1
601,27,technician,single,secondary,-1.1938823255014446,3,1,0,0,1
602,55,technician,married,secondary,1.1504456999278865,0,1,0,1,2
603,40,services,married,secondary,-0.10544431369496943,1,1,0,1,2
604,40,self-employed,single,tertiary,-0.10544431369496943,2,1,0,0,1
605,38,blue-collar,divorced,secondary,-0.2728963155113502,1,1,0,1,2
606,54,retired,single,secondary,1.066719699019696,0,1,1,0,2
607,54,technician,married,secondary,1.066719699019696,0,1,1,0,2
608,50,admin.,single,secondary,0.7318156953869345,1,1,0,0,1
609,48,management,divorced,tertiary,0.5643636935705537,2,1,0,0,1
610,41,services,married,unknown,-0.02171831278677903,1,1,0,0,1
611,51,blue-collar,divorced,primary,0.8155416962951249,1,1,0,0,1
612,42,technician,single,tertiary,0.062007688121411365,2,1,0,0,1
613,58,retired,divorced,secondary,1.4016237026524576,0,1,0,1,2
614,47,unemployed,married,secondary,0.48063769266236334,1,1,0,0,1
615,58,admin.,married,secondary,1.4016237026524576,0,1,0,1,2
616,41,blue-collar,married,secondary,-0.02171831278677903,1,1,1,0,2
617,50,admin.,married,secondary,0.7318156953869345,1,1,0,0,1
618,46,housemaid,married,secondary,0.39691169175417296,1,1,0,1,2
619,44,blue-collar,married,secondary,0.22945968993779214,1,1,0,0,1
620,36,services,married,secondary,-0.440348317327731,1,1,0,0,1
621,58,management,divorced,secondary,1.4016237026524576,0,1,0,0,1
622,44,unemployed,single,primary,0.22945968993779214,1,1,1,0,2
623,49,entrepreneur,divorced,unknown,0.6480896944787441,1,1,0,1,2
624,55,management,married,tertiary,1.1504456999278865,0,1,0,0,1
625,52,unemployed,married,primary,0.8992676972033152,0,1,0,0,1
626,60,retired,divorced,secondary,1.5690757044688384,0,1,0,0,1
627,41,services,married,unknown,-0.02171831278677903,1,1,1,0,2
628,36,management,married,tertiary,-0.440348317327731,2,1,0,0,1
629,41,blue-collar,divorced,primary,-0.02171831278677903,1,1,0,0,1
630,50,entrepreneur,married,tertiary,0.7318156953869345,1,1,0,0,1
631,44,housemaid,married,primary,0.22945968993779214,1,1,1,0,2
632,54,technician,married,secondary,1.066719699019696,0,1,0,0,1
633,35,management,married,tertiary,-0.5240743182359214,2,1,0,1,2
634,59,retired,divorced,secondary,1.485349703560648,0,1,0,0,1
635,42,entrepreneur,married,unknown,0.062007688121411365,1,1,0,1,2
636,27,management,single,tertiary,-1.1938823255014446,3,1,0,1,2
637,59,housemaid,divorced,primary,1.485349703560648,0,1,0,0,1
638,43,admin.,married,secondary,0.14573368902960177,1,1,0,0,1
639,39,technician,single,secondary,-0.1891703146031598,3,1,1,0,2
640,33,unemployed,married,secondary,-0.6915263200523022,1,1,0,0,1
641,36,self-employed,single,tertiary,-0.440348317327731,2,1,0,0,1
642,35,blue-collar,divorced,primary,-0.5240743182359214,1,1,0,1,2
643,50,blue-collar,married,unknown,0.7318156953869345,1,1,0,1,2
644,55,technician,married,secondary,1.1504456999278865,0,1,1,1,3
645,51,unemployed,divorced,tertiary,0.8155416962951249,0,1,0,0,1
646,48,entrepreneur,married,tertiary,0.5643636935705537,1,1,0,0,1
647,55,housemaid,divorced,primary,1.1504456999278865,0,1,0,0,1
648,30,services,married,secondary,-0.9427043227768733,3,1,0,1,2
649,53,blue-collar,married,primary,0.9829936981115057,0,1,0,0,1
650,40,blue-collar,married,secondary,-0.10544431369496943,1,1,0,0,1
651,44,technician,married,primary,0.22945968993779214,1,1,1,0,2
652,49,management,divorced,tertiary,0.6480896944787441,2,1,0,0,1
653,40,admin.,married,secondary,-0.10544431369496943,1,1,0,0,1
654,58,unemployed,married,primary,1.4016237026524576,0,1,0,0,1
655,49,services,married,secondary,0.6480896944787441,1,1,0,0,1
656,38,technician,married,secondary,-0.2728963155113502,1,1,0,0,1
657,51,housemaid,divorced,tertiary,0.8155416962951249,0,1,0,0,1
658,36,management,divorced,tertiary,-0.440348317327731,2,1,0,0,1
659,55,retired,married,secondary,1.1504456999278865,0,1,0,0,1
660,43,technician,married,tertiary,0.14573368902960177,2,1,0,0,1
661,60,management,divorced,secondary,1.5690757044688384,0,1,0,0,1
662,57,retired,married,secondary,1.3178977017442672,0,1,0,0,1
663,41,technician,married,tertiary,-0.02171831278677903,2,1,0,0,1
664,50,technician,married,tertiary,0.7318156953869345,1,1,0,0,1
665,53,blue-collar,married,secondary,0.9829936981115057,0,1,0,0,1
666,59,retired,married,primary,1.485349703560648,0,1,1,1,3
667,59,housemaid,married,primary,1.485349703560648,0,1,0,0,1
668,52,unknown,married,unknown,0.8992676972033152,0,1,0,0,1
669,58,management,divorced,tertiary,1.4016237026524576,0,1,0,0,1
670,59,retired,married,primary,1.485349703560648,0,1,0,1,2
671,49,technician,single,secondary,0.6480896944787441,1,1,0,0,1
672,33,management,divorced,tertiary,-0.6915263200523022,2,1,0,0,1
673,55,blue-collar,married,primary,1.1504456999278865,0,1,0,0,1
674,42,technician,married,tertiary,0.062007688121411365,2,1,0,0,1
675,52,services,married,secondary,0.8992676972033152,0,1,0,0,1
676,38,technician,married,tertiary,-0.2728963155113502,2,1,0,0,1
677,55,technician,married,tertiary,1.1504456999278865,0,1,1,0,2
678,49,technician,married,tertiary,0.6480896944787441,1,1,0,0,1
679,56,technician,divorced,secondary,1.2341717008360769,0,1,0,1,2
680,46,technician,married,secondary,0.39691169175417296,1,1,0,0,1
681,57,retired,divorced,tertiary,1.3178977017442672,0,1,0,0,1
682,61,retired,married,secondary,1.6528017053770288,0,1,0,0,1
683,45,admin.,married,secondary,0.3131856908459825,1,1,0,0,1
684,39,management,married,tertiary,-0.1891703146031598,2,1,0,0,1
685,46,admin.,married,secondary,0.39691169175417296,1,1,0,0,1
686,43,management,single,tertiary,0.14573368902960177,2,1,0,0,1
687,34,services,married,secondary,-0.6078003191441118,1,1,0,0,1
688,35,management,divorced,tertiary,-0.5240743182359214,2,1,0,0,1
689,36,management,divorced,tertiary,-0.440348317327731,2,1,0,0,1
690,45,management,divorced,tertiary,0.3131856908459825,2,1,0,0,1
691,47,technician,married,secondary,0.48063769266236334,1,1,0,0,1
692,42,technician,married,tertiary,0.062007688121411365,2,1,0,1,2
693,40,management,single,tertiary,-0.10544431369496943,2,1,0,0,1
694,40,technician,divorced,secondary,-0.10544431369496943,1,1,0,0,1
695,32,technician,married,secondary,-0.7752523209604926,3,1,0,0,1
696,33,technician,single,secondary,-0.6915263200523022,3,1,1,0,2
697,32,self-employed,married,tertiary,-0.7752523209604926,2,1,0,0,1
