apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,unique_id,city_neighbourhood,ocupacion_30
18523965,Casa al centre de Ciutadella.,"Casa situada al centre de Ciutadella (Menorca) a 3 min de la plaï¿½a Es Born. Zona tranquila i molt acollidora, amb tots els serveis aprop. ï¿½s una casa molt cï¿½mode, espaiosa i ideal per allotjar famï¿½lies. No s'admeten animals de companyia. L'estada mï¿½nima ï¿½s d'una setmana.",128586486,Ciutadella De Menorca,,Entire home/apt,8,5.0,4,4,"TV,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Hangers",3000.0,6,15,VERDADERO,30,60,90,180,2,02/01/2018,01/09/2018,1000.0,100.0,100.0,100.0,80.0,100.0,100.0,VERDADERO,17.0,spain,Menorca,22/12/2018,4166,Menorca: Ciutadella De Menorca,0
18532247,Cozy flat near the beach and Park del Forum,"Perfect apartment to enjoy your time in Barcelona!  The flat is renovated and completed by new furniture and by new equipment. There is a living room, fully equipped kitchen, 1 bathroom and 3 bedrooms. Comfortable for 5 persons (3 bedrooms: 1 with double bed, 1 with individual bed and 1 big sofa) It has everything you need for a pleasant stay. All the domestic appliances (TV, laundry machine, Wi-Fi, hair dryer, iron etc.)  Bed linen and towels are included in the price. License HUTB-012058 The flat is perfectly located. It takes just 20 minutes to get to the city centre by metro. Those who wants to attend any music event in Park del Forum can reach It just in 20 minutes walk from the flat.  Also there is International Convention Center of Barcelona near as well (about 20 minutes by walk). And of course one of the main attractions in Barcelona is the beach. It takes just 30 minutes to get there. Dear guests, please, keep in mind that CHECK IN AFTER 21.00 costs 20ï¿½. TRANSFER from the air",124568197,El Besòs I El Maresme,Sant Martï¿½,Entire home/apt,5,1.0,3,3,"TV,Wifi,Kitchen,Elevator,Washer,Safety card,Essentials,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49",1300.0,3,1125,VERDADERO,17,29,45,45,85,13/05/2017,19/11/2019,810.0,90.0,90.0,90.0,90.0,90.0,80.0,VERDADERO,262.0,spain,Barcelona,10/01/2020,4167,Barcelona: El Besòs I El Maresme,13
18534416,Bright Room in Quiet Local Area,"Bright 3-bed home flat. The neighbourhood feels very local and it's just a 15-min tube ride to the center. All amenities available and a beautiful park with views nearby. You'd share with me and my boyfriend - born and raised Barcelonians who know all about the city, so we can recommend you amazing places and plans. You'll have access to the whole flat -including the office room- except for the master bedroom. Happy to help. Here you can get the real sense of where locals live in. Less pricy and more genuine, just a short tube ride to the major landmarks. Very quiet and still, filled with everything you need. Closest tube station is Maragall, with two lines leading to almost anywhere in town.",125793168,El Guinardó,Horta-Guinardï¿½,Private room,2,1.0,1,1,"TV,Wifi,Kitchen,Free parking on premises,Heating,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Host greets you",550.0,1,4,VERDADERO,0,0,0,0,1,21/05/2017,21/05/2017,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,3.0,spain,Barcelona,16/03/2020,4168,Barcelona: El Guinardó,30
18534571,5- VILLA GARGAL 2,"House 6/8 two floors connected by external staircase: GROUND FLOOR: living-dining room that opens onto the terrace and garden, kitchen, 2 bedrooms, bathroom, terrace, garden, parking. 1st FLOOR: two bedrooms, bathroom, terrace. House 6/8 two floors connected by external staircase: GROUND FLOOR: living-dining room that opens onto the terrace and garden, kitchen, 2 bedrooms, bathroom, terrace, garden, parking. 1st FLOOR: two bedrooms, bathroom, terrace. Equipped with 1 double bed, 6 single beds, freezer, microwave, washing machine, dishwasher, coffee maker, cooking utensils, cutlery, crockery, iron, ironing board, balcony furniture. It is located in a privileged area, 100 m from the supermarket, 150 meters from the beach, bars, restaurants. family friendly and safe for children. Its beach of fine sand and gentle slope is famous for its extraordinary beauty, its facilities, its promenade, its paths, the purity of its waters and its family atmosphere. The area is surrounded by pine forests",128662740,Palamós,,Entire home/apt,8,2.0,4,8,"TV,Cable TV,Kitchen,Free parking on premises,Washer,Essentials,24-hour check-in,Iron",1090.0,1,1125,VERDADERO,0,0,0,0,1,18/12/2017,18/12/2017,,,,,,,,VERDADERO,1.0,spain,Girona,28/09/2018,4169,Girona: Palamós,30
18534584,3X-ROYAL D112-fl,"The apartment in Palamï¿½s has 2 bedrooms and has capacity for 6 people.  The apartment is comfortable, is fully-equiped.  The property is located  100 m from La Fosca sand beach,  48 km from Girona airport,  500 m from CASTELL sand beach,  150 m from CALA ST ESTEVE rock beach,  300 m from CALA S'ALGUER rock beach,  9 km from GOLF D'ARO golf course,  1 km from PALAMOS city,  50 m from SPAR supermarket,  35 m from CALDES DE MALAVELLA train station,  100 m from LA FOSCA bus station,  9 km from AQUA DIVER water park,  200 m from EXPLORA PARK amusement park / theme park,  100 m from DC ,  100 m from TIMON . The apartment in Palamï¿½s has 2 bedrooms and has capacity for 6 people.  The apartment is comfortable, is fully-equiped.  The property is located  100 m from La Fosca sand beach,  48 km from Girona airport,  500 m from CASTELL sand beach,  150 m from CALA ST ESTEVE rock beach,  300 m from CALA S'ALGUER rock beach,  9 km from GOLF D'ARO golf course,  1 km from PALAMOS city,  50 m from SPAR",128662740,Palamós,,Entire home/apt,6,1.0,2,3,"TV,Pool,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Family/kid friendly,Washer,Essentials,24-hour check-in,Iron,Bathtub,Crib",680.0,1,1125,VERDADERO,0,7,7,7,0,,,,,,,,,,VERDADERO,,spain,Girona,29/07/2019,4170,Girona: Palamós,30
18534587,2-MARHOY 10,"The apartment in Palamï¿½s has 1 bedrooms and has capacity for 4 people.  The apartment is nicely furnished, and  has 45 mï¿½.  The house is situated in a family-friendly neighborhood next to the sea. The apartment in Palamï¿½s has 1 bedrooms and has capacity for 4 people.  The apartment is nicely furnished, and  has 45 mï¿½.  The house is situated in a family-friendly neighborhood next to the sea. The accommodation is equipped with the following things: garden furniture, terrace, iron, open-air car parking in the same building, tv, satellite. In the  independent kitchen, refrigerator, microwave, oven, freezer, washingï¿½machine, dishes/cutlery, kitchen utensils and coffee machine are provided. Optional services (not included in the price): - Open-air car parking: Price: included in the booking. - Bed linen: Price: 8 ï¿½ per person. - Towels: Price: 3.5 ï¿½ per person. - Cot/Crib: Price: included in the booking. - Final Cleaning: Price: 13 ï¿½ per hour (minimum: 30 ï¿½, maximum: 60 ï¿½). - Arrival out of",128662740,Palamós,,Entire home/apt,4,1.0,1,2,"TV,Cable TV,Kitchen,Free parking on premises,Family/kid friendly,Washer,Essentials,24-hour check-in,Iron",420.0,1,1125,VERDADERO,0,0,0,0,0,,,,,,,,,,VERDADERO,,spain,Girona,28/09/2018,4171,Girona: Palamós,30
18534591,1-LA PROA A2-8ï¿½ GON,"The apartment in Palamï¿½s  has capacity for 2 people.  The apartment is comfortable, is very light, and  is 35 mï¿½. The property is located right next to the beach.  It has views of the sea and the garden. The apartment in Palamï¿½s  has capacity for 2 people.  The apartment is comfortable, is very light, and  is 35 mï¿½. The property is located right next to the beach.  It has views of the sea and the garden.  The house is situated in a family-friendly neighborhood next to the sea. The accommodation is equipped with the following items: lift, terrace, iron, internet (Wi-Fi), open-air parking in the same building, TV, satellite (Languages: French). In the vitroceramic independent kitchen, refrigerator, microwave, dishwasher and coffee machine are provided. Optional services (not included in the price): - Cot/Crib: Price: included in the booking. - Final Cleaning: Price: 30 ï¿½ per booking. - Arrival out of schedule: Price: included in the booking.",128662740,Palamós,,Entire home/apt,2,1.0,1,1,"TV,Cable TV,Kitchen,Smoking allowed,Elevator,Family/kid friendly,24-hour check-in,Iron,Crib",410.0,1,1125,VERDADERO,0,0,0,15,0,,,,,,,,,,VERDADERO,,spain,Girona,21/04/2018,4172,Girona: Palamós,30
18534598,3X-ROYAL D321-gal,"The apartment in Palamï¿½s has 2 bedrooms and has capacity for 6 people.  The apartment is cozy, is fully-equiped, and  is 50 mï¿½.  The property is located  100 m from La Fosca de la playa de arena,  48 km from Girona del aeropuerto,  1 km from Castell de la playa de arena,  150 m from Caleta de la playa de roca,  500 m from S'Alguer de la playa de roca,  9 m from Golf d'Aro del campo de Golf,  1 km from Palamï¿½s de la ciudad,  100 m from Spar del supermercado,  35 km from Caldes de Malavella de la estaciï¿½n de tren,  150 m from La Fosca de la estaciï¿½n de autobuses,  300 m from Explora Park del parque de atracciones,  9 km from Aquadiver del parque acuï¿½tico,  100 m from DC del restaurante. The apartment in Palamï¿½s has 2 bedrooms and has capacity for 6 people.  The apartment is cozy, is fully-equiped, and  is 50 mï¿½.  The property is located  100 m from La Fosca de la playa de arena,  48 km from Girona del aeropuerto,  1 km from Castell de la playa de arena,  150 m from Caleta de la playa de",128662740,Palamós,,Entire home/apt,6,1.0,2,4,"TV,Pool,Kitchen,Smoking allowed,Family/kid friendly,Washer,Essentials,24-hour check-in,Iron,Bathtub,Crib,Bed linens,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony",750.0,1,1125,VERDADERO,28,44,51,51,1,04/08/2018,04/08/2018,800.0,60.0,100.0,80.0,60.0,100.0,100.0,VERDADERO,4.0,spain,Girona,29/06/2020,4173,Girona: Palamós,2
18536379,Bretos 8 (CGE215),"detached house, 6 people, 4 room/s, 3 bedroom/s, 2 bathroom/s, approx. Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. 75 mï¿½, 1 floor/s.  Furnishing: holiday standard, tiled floor.  Equipment: satellite TV; internet access Wi-Fi (included); washing machine; no heating option. Room layout: Living room: sofa, 2 x armchair, exit to terrace. Dining area: in the living room. Kitchen: separate. Kitchen/ cooking equipment: 4 ceramic hobs, oven, microwave oven, dish-washer, combination fridge-freezer, coffee machine, toaster. Bedroom 1: queen-size bed (1.35 m wide), exit to terrace.  Bedroom 2: 2 x single bed (0.80 m wide, 1.80 m long).  Bedroom 3: 2 x single bed (0.80 m wide, 1.80 m long).  Sanitary 1: shower, WC.  Sanitary 2: bath, WC.  HUTG (Phone number hidden by Airbnb) tuation: dead-end street. Access/parking: 1 x parking on the estate; parking on th",113497406,Calonge,,Entire home/apt,6,2.0,3,5,"TV,Wifi,Pool,Kitchen,Smoking allowed,Pets allowed,Family/kid friendly,Washer,Hangers,Laptop friendly workspace,Private living room,Private entrance,Microwave,Dishwasher,Oven,BBQ grill,Patio or balcony,Garden or backyard",950.0,28,28,VERDADERO,0,0,0,0,0,,,,,,,,,,VERDADERO,,spain,Girona,26/03/2020,4174,Girona: Calonge,30
18536399,Casa Luisa,"detached house, 6 people, 4 room/s, 3 bedroom/s, 1 bathroom/s, approx. 80 mï¿½, 1 floor/s. Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. detached house, 6 people, 4 room/s, 3 bedroom/s, 1 bathroom/s, approx. 80 mï¿½, 1 floor/s. Furnishing: holiday standard, rustic. Equipment: satellite TV; washing machine. Living room: furniture suite, fireplace (open, only heating possibility), exit to terrace. Dining area: in the living room. Kitchen: separate, exit to balcony., Kitchen/ cooking equipment: 4 gas rings, oven, microwave oven, refrigerator. Bedroom 1: 2 x single bed. Bedroom 2: 2 x single bed. Bedroom 3: 2 x single bed. Sanitary 1: bath. Sanitary 2: separate WC. Situation: in the district Fanï¿½, sea view. Access/parking: garage (height limit of 1.90 m). Estate: (private use): approx. 400ï¿½mï¿½, open plot, natural surroundings. Outdoor facilities: (private",113497406,Llançà,,Entire home/apt,6,1.0,3,6,"TV,Cable TV,Kitchen,Pets allowed,Indoor fireplace,Washer,Hangers,Private entrance",660.0,1,28,VERDADERO,0,7,30,147,0,,,,,,,,,,VERDADERO,,spain,Girona,19/02/2019,4175,Girona: Llançà,30
18536402,Audisio (LAN140),"detached house, 4 - 5 people, 3 room/s, 2 bedroom/s, 1 bathroom/s, approx. Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. 65 mï¿½, 1 floor/s.  Furnishing: simple.  Equipment: satellite TV; internet access Wi-Fi (payment, on order); washing machine; no heating option. Room layout: Living room: furniture suite, fireplace (only for decoration). Dining area: in the living room. Kitchen: separate. Kitchen/ cooking equipment: 3 gas rings, oven, refrigerator. Bedroom 1: 2 x single bed.  Bedroom 2(small room): 3 x single bed. Sanitary 1: bath.  Sanitary 2: separate WC. Situation: in the district Cap-Ras, sea view, panoramic view. Access/parking: parking near the house.  Estate (private use): approx. 400ï¿½mï¿½, open plot, in a hillside, trees.  Outdoor facilities(private use): terrace, furnishing provided. ? Distances:  Center Llansa in approx. 3 km.  Next shop",113497406,Colera,,Entire home/apt,5,1.0,2,5,"TV,Kitchen,Smoking allowed,Pets allowed,Family/kid friendly,Washer,Hangers,Laptop friendly workspace,Private living room,Private entrance,Bathtub,Crib,Oven,Patio or balcony,Beachfront",870.0,1,28,VERDADERO,0,0,27,147,1,25/08/2018,25/08/2018,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,6.0,spain,Girona,31/01/2020,4176,Girona: Colera,30
18536413,PORT L'ESCALA,"3-room apartment 45 mï¿½ on 1st floor. Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. Comfortable and cosy furnishings: living/dining room with TV (flat screen). Exit to the terrace. 1 room with 1 x 2 bunk beds (80 cm, length 180 cm). Exit to the balcony. 1 room with 1 french bed (135 cm, length 190 cm). Exit to the balcony. Kitchen (oven, 4 ceramic glass hob hotplates, electric coffee machine) with hatch. Bath/WC. 2 small balconies, terrace 8 mï¿½. Terrace furniture. View of the sea, the resort and the port. Facilities: washing machine, baby cot for up to 2 year olds (extra). Please note: non-smoking house. TV only ES. HUTG-4717 Apartment block PORT L'ESCALA, 5 storeys. In the resort 1.5 km from the centre of L'Escala, excellent location: right in the centre but still quiet, at the seaside, 300 m from the beach. In the house: restaurant, lift. Supe",113497406,L'Escala,,Entire home/apt,4,1.0,2,2,"TV,Kitchen,Elevator,Family/kid friendly,Washer,Essentials,Hangers,Private living room,Oven,Patio or balcony,Beachfront",1660.0,1,28,VERDADERO,0,4,34,274,1,23/09/2017,23/09/2017,600.0,60.0,80.0,20.0,20.0,100.0,100.0,VERDADERO,3.0,spain,Girona,29/02/2020,4177,Girona: L'Escala,30
