id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,year,date,weekday
220,37,services,single,secondary,no,278,yes,no,unknown,3,jun,1045,3,-1,0,unknown,yes,2008,2008-06-03,Tuesday
221,23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown,yes,2008,2008-06-03,Tuesday
222,25,management,married,primary,no,168,yes,no,unknown,3,jun,801,1,-1,0,unknown,yes,2008,2008-06-03,Tuesday
223,26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown,yes,2008,2008-06-03,Tuesday
224,47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes,2008,2008-06-03,Tuesday
225,35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,1363,7,-1,0,unknown,yes,2008,2008-06-03,Tuesday
226,32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,1336,4,-1,0,unknown,yes,2008,2008-06-03,Tuesday
227,45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,1,-1,0,unknown,yes,2008,2008-06-04,Wednesday
228,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes,2008,2008-06-04,Wednesday
229,29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes,2008,2008-06-04,Wednesday
230,38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown,yes,2008,2008-06-04,Wednesday
231,23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes,2008,2008-06-04,Wednesday
232,27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,-1,0,unknown,yes,2008,2008-06-04,Wednesday
233,27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes,2008,2008-06-04,Wednesday
234,29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes,2008,2008-06-04,Wednesday
235,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,yes,2008,2008-06-04,Wednesday
236,36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown,yes,2008,2008-06-04,Wednesday
237,35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes,2008,2008-06-04,Wednesday
238,36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,1,-1,0,unknown,yes,2008,2008-06-05,Thursday
239,59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes,2008,2008-06-05,Thursday
240,47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,1,-1,0,unknown,yes,2008,2008-06-05,Thursday
241,58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown,yes,2008,2008-06-05,Thursday
242,37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,yes,2008,2008-06-05,Thursday
243,46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,2,-1,0,unknown,yes,2008,2008-06-05,Thursday
244,43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,2,-1,0,unknown,yes,2008,2008-06-05,Thursday
245,27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes,2008,2008-06-05,Thursday
246,38,services,divorced,secondary,no,61,no,no,unknown,5,jun,636,1,-1,0,unknown,yes,2008,2008-06-05,Thursday
247,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes,2008,2008-06-05,Thursday
248,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes,2008,2008-06-05,Thursday
249,56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,unknown,yes,2008,2008-06-05,Thursday
250,41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,2,-1,0,unknown,yes,2008,2008-06-05,Thursday
251,29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,yes,2008,2008-06-05,Thursday
252,50,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,5,-1,0,unknown,yes,2008,2008-06-05,Thursday
253,45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,yes,2008,2008-06-05,Thursday
254,35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,4,-1,0,unknown,yes,2008,2008-06-05,Thursday
255,26,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,5,-1,0,unknown,yes,2008,2008-06-06,Friday
256,26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,2,-1,0,unknown,yes,2008,2008-06-06,Friday
257,37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,2,-1,0,unknown,yes,2008,2008-06-06,Friday
258,30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,11,-1,0,unknown,yes,2008,2008-06-06,Friday
259,38,management,single,tertiary,no,619,yes,no,unknown,6,jun,460,4,-1,0,unknown,yes,2008,2008-06-06,Friday
260,37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,3,-1,0,unknown,yes,2008,2008-06-06,Friday
261,53,technician,married,secondary,no,480,no,no,unknown,6,jun,648,2,-1,0,unknown,yes,2008,2008-06-06,Friday
262,29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,2653,3,-1,0,unknown,yes,2008,2008-06-06,Friday
263,35,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,1,-1,0,unknown,yes,2008,2008-06-06,Friday
264,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes,2008,2008-06-06,Friday
265,55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,3,-1,0,unknown,yes,2008,2008-06-06,Friday
266,49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes,2008,2008-06-09,Monday
267,50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown,yes,2008,2008-06-09,Monday
268,43,management,single,tertiary,no,1046,no,no,unknown,9,jun,901,1,-1,0,unknown,yes,2008,2008-06-09,Monday
269,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,yes,2008,2008-06-09,Monday
270,38,technician,married,primary,no,217,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes,2008,2008-06-09,Monday
271,48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,-1,0,unknown,yes,2008,2008-06-09,Monday
272,59,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,3,-1,0,unknown,yes,2008,2008-06-09,Monday
273,58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes,2008,2008-06-09,Monday
274,36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes,2008,2008-06-09,Monday
275,42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,878,3,-1,0,unknown,yes,2008,2008-06-11,Wednesday
276,41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,583,4,-1,0,unknown,yes,2008,2008-06-11,Wednesday
277,42,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes,2008,2008-06-11,Wednesday
278,39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,-1,0,unknown,yes,2008,2008-06-11,Wednesday
279,57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,1,-1,0,unknown,yes,2008,2008-06-11,Wednesday
280,52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,1,-1,0,unknown,yes,2008,2008-06-11,Wednesday
281,59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,yes,2008,2008-06-11,Wednesday
282,56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,1,-1,0,unknown,yes,2008,2008-06-11,Wednesday
283,49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,1,-1,0,unknown,yes,2008,2008-06-11,Wednesday
284,35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,-1,0,unknown,yes,2008,2008-06-11,Wednesday
285,36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,2,-1,0,unknown,yes,2008,2008-06-11,Wednesday
286,40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,-1,0,unknown,yes,2008,2008-06-11,Wednesday
287,55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,2,-1,0,unknown,yes,2008,2008-06-12,Thursday
288,58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,1,-1,0,unknown,yes,2008,2008-06-12,Thursday
289,39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,5,-1,0,unknown,yes,2008,2008-06-12,Thursday
290,47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,6,-1,0,unknown,yes,2008,2008-06-12,Thursday
291,40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes,2008,2008-06-12,Thursday
292,35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,1141,6,-1,0,unknown,yes,2008,2008-06-12,Thursday
293,48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,2,-1,0,unknown,yes,2008,2008-06-12,Thursday
294,48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes,2008,2008-06-12,Thursday
295,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes,2008,2008-06-12,Thursday
296,49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,-1,0,unknown,yes,2008,2008-06-16,Monday
297,36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes,2008,2008-06-16,Monday
298,52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes,2008,2008-06-16,Monday
299,42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,1,-1,0,unknown,yes,2008,2008-06-16,Monday
300,36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,-1,0,unknown,yes,2008,2008-06-16,Monday
301,36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes,2008,2008-06-16,Monday
302,48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,1,-1,0,unknown,yes,2008,2008-06-16,Monday
303,51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes,2008,2008-06-16,Monday
304,51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,3,-1,0,unknown,yes,2008,2008-06-16,Monday
305,46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes,2008,2008-06-16,Monday
306,37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes,2008,2008-06-16,Monday
307,36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes,2008,2008-06-16,Monday
308,47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,1,-1,0,unknown,yes,2008,2008-06-17,Tuesday
309,40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,1,-1,0,unknown,yes,2008,2008-06-17,Tuesday
310,38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown,yes,2008,2008-06-17,Tuesday
311,40,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,yes,2008,2008-06-17,Tuesday
312,39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes,2008,2008-06-17,Tuesday
313,60,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,3,-1,0,unknown,yes,2008,2008-06-17,Tuesday
314,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes,2008,2008-06-18,Wednesday
315,51,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,2,-1,0,unknown,yes,2008,2008-06-18,Wednesday
316,27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes,2008,2008-06-18,Wednesday
317,41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,1,-1,0,unknown,yes,2008,2008-06-18,Wednesday
318,42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,1,-1,0,unknown,yes,2008,2008-06-18,Wednesday
319,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,yes,2008,2008-06-18,Wednesday
320,33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,yes,2008,2008-06-18,Wednesday
321,46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes,2008,2008-06-18,Wednesday
322,31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes,2008,2008-06-18,Wednesday
323,41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes,2008,2008-06-18,Wednesday
324,41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown,yes,2008,2008-06-19,Thursday
325,55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes,2008,2008-06-19,Thursday
326,53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,2008,2008-06-19,Thursday
327,55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,yes,2008,2008-06-19,Thursday
328,39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,2008,2008-06-19,Thursday
329,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes,2008,2008-06-19,Thursday
330,59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes,2008,2008-06-19,Thursday
331,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,yes,2008,2008-06-19,Thursday
332,41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,2008,2008-06-19,Thursday
333,27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes,2008,2008-06-19,Thursday
334,25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes,2008,2008-06-19,Thursday
335,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,yes,2008,2008-06-20,Friday
336,44,services,married,secondary,no,522,no,yes,unknown,20,jun,911,1,-1,0,unknown,yes,2008,2008-06-20,Friday
337,26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,yes,2008,2008-06-20,Friday
338,52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes,2008,2008-06-20,Friday
339,54,services,married,unknown,no,386,no,yes,unknown,20,jun,838,1,-1,0,unknown,yes,2008,2008-06-20,Friday
340,56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,-1,0,unknown,yes,2008,2008-06-20,Friday
341,57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,1098,2,-1,0,unknown,yes,2008,2008-06-20,Friday
342,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes,2008,2008-06-20,Friday
343,47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes,2008,2008-06-20,Friday
344,57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,yes,2008,2008-06-20,Friday
345,40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes,2008,2008-06-20,Friday
346,46,services,divorced,secondary,no,0,no,no,unknown,20,jun,1023,3,-1,0,unknown,yes,2008,2008-06-20,Friday
347,43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,2,-1,0,unknown,yes,2008,2008-06-20,Friday
348,45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes,2008,2008-06-20,Friday
349,24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes,2008,2008-06-20,Friday
350,40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes,2008,2008-06-20,Friday
351,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,yes,2008,2008-06-20,Friday
352,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,yes,2008,2008-06-20,Friday
353,27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,yes,2008,2008-06-23,Monday
354,26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes,2008,2008-06-23,Monday
355,43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes,2008,2008-06-23,Monday
356,25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,yes,2008,2008-06-24,Tuesday
357,27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes,2008,2008-06-26,Thursday
358,30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes,2008,2008-06-26,Thursday
359,28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes,2008,2008-06-26,Thursday
360,27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes,2008,2008-06-27,Friday
361,32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes,2008,2008-06-27,Friday
362,41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes,2008,2008-07-01,Tuesday
363,37,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes,2008,2008-07-01,Tuesday
364,27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,yes,2008,2008-07-01,Tuesday
365,29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes,2008,2008-07-03,Thursday
366,33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes,2008,2008-07-03,Thursday
367,36,technician,married,primary,no,0,no,no,unknown,4,jul,584,1,-1,0,unknown,yes,2008,2008-07-04,Friday
368,28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,yes,2008,2008-07-04,Friday
369,55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes,2008,2008-07-07,Monday
370,51,technician,married,secondary,no,216,no,no,cellular,7,jul,615,2,-1,0,unknown,yes,2008,2008-07-07,Monday
371,39,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes,2008,2008-07-07,Monday
372,42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,2008,2008-07-07,Monday
373,33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown,yes,2008,2008-07-07,Monday
374,36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,3,-1,0,unknown,yes,2008,2008-07-07,Monday
375,45,technician,married,secondary,no,879,no,no,cellular,7,jul,621,2,-1,0,unknown,yes,2008,2008-07-07,Monday
376,37,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,629,2,-1,0,unknown,yes,2008,2008-07-07,Monday
377,46,unemployed,married,secondary,no,926,no,no,cellular,7,jul,385,5,-1,0,unknown,yes,2008,2008-07-07,Monday
378,32,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,889,1,-1,0,unknown,yes,2008,2008-07-07,Monday
379,28,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,1,-1,0,unknown,yes,2008,2008-07-07,Monday
380,45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes,2008,2008-07-07,Monday
381,41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,599,1,-1,0,unknown,yes,2008,2008-07-07,Monday
382,59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,-1,0,unknown,yes,2008,2008-07-07,Monday
383,47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,973,3,-1,0,unknown,yes,2008,2008-07-07,Monday
384,31,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,719,2,-1,0,unknown,yes,2008,2008-07-07,Monday
385,31,management,single,tertiary,no,296,no,yes,cellular,8,jul,509,4,-1,0,unknown,yes,2008,2008-07-08,Tuesday
386,33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,740,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
387,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
388,26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
389,25,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
390,25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,3,-1,0,unknown,yes,2008,2008-07-08,Tuesday
391,28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
392,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
393,45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
394,36,services,married,secondary,no,30,no,yes,cellular,8,jul,716,5,-1,0,unknown,yes,2008,2008-07-08,Tuesday
395,26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,-1,0,unknown,yes,2008,2008-07-08,Tuesday
396,38,technician,married,secondary,no,0,no,no,cellular,8,jul,635,1,-1,0,unknown,yes,2008,2008-07-08,Tuesday
397,56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,-1,0,unknown,yes,2008,2008-07-08,Tuesday
398,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes,2008,2008-07-08,Tuesday
399,26,technician,married,secondary,no,370,no,yes,cellular,8,jul,1061,4,-1,0,unknown,yes,2008,2008-07-08,Tuesday
400,25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,-1,0,unknown,yes,2008,2008-07-08,Tuesday
401,26,unemployed,single,secondary,no,111,no,no,cellular,9,jul,537,1,-1,0,unknown,yes,2008,2008-07-09,Wednesday
402,40,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,781,1,-1,0,unknown,yes,2008,2008-07-09,Wednesday
403,37,admin.,married,primary,no,214,yes,no,cellular,9,jul,645,1,-1,0,unknown,yes,2008,2008-07-09,Wednesday
404,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,1,-1,0,unknown,yes,2008,2008-07-09,Wednesday
405,41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown,yes,2008,2008-07-09,Wednesday
