id,age,job,marital,education,default,balance,housing,loan,contact,day,month,date_2025,month_num,weekday,duration,campaign,pdays,previous,poutcome,deposit
223,26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,03/06/2025,6,Tuesday,482,2,-1,0,unknown,yes
224,47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,03/06/2025,6,Tuesday,2456,2,-1,0,unknown,yes
225,35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,03/06/2025,6,Tuesday,1363,7,-1,0,unknown,yes
226,32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,03/06/2025,6,Tuesday,1336,4,-1,0,unknown,yes
227,45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,633,1,-1,0,unknown,yes
228,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,524,15,-1,0,unknown,yes
229,29,services,single,secondary,no,-271,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,578,1,-1,0,unknown,yes
230,38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,984,2,-1,0,unknown,yes
231,23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,638,1,-1,0,unknown,yes
232,27,management,single,tertiary,no,99,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,767,2,-1,0,unknown,yes
233,27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,525,2,-1,0,unknown,yes
234,29,services,single,secondary,no,32,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,563,1,-1,0,unknown,yes
235,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,04/06/2025,6,Wednesday,1449,6,-1,0,unknown,yes
236,36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,920,1,-1,0,unknown,yes
237,35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,908,1,-1,0,unknown,yes
238,36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,05/06/2025,6,Thursday,208,1,-1,0,unknown,yes
239,59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,05/06/2025,6,Thursday,910,2,-1,0,unknown,yes
240,47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,05/06/2025,6,Thursday,1446,1,-1,0,unknown,yes
241,58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,05/06/2025,6,Thursday,1149,2,-1,0,unknown,yes
242,37,management,single,tertiary,no,240,no,no,unknown,5,jun,05/06/2025,6,Thursday,1123,1,-1,0,unknown,yes
243,46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,05/06/2025,6,Thursday,508,2,-1,0,unknown,yes
244,43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,05/06/2025,6,Thursday,736,2,-1,0,unknown,yes
245,27,management,single,tertiary,no,703,yes,no,unknown,5,jun,05/06/2025,6,Thursday,590,3,-1,0,unknown,yes
246,38,services,divorced,secondary,no,61,no,no,unknown,5,jun,05/06/2025,6,Thursday,636,1,-1,0,unknown,yes
247,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,05/06/2025,6,Thursday,701,1,-1,0,unknown,yes
248,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,05/06/2025,6,Thursday,761,2,-1,0,unknown,yes
249,56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,05/06/2025,6,Thursday,1558,1,-1,0,unknown,yes
250,41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,05/06/2025,6,Thursday,1053,2,-1,0,unknown,yes
251,29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,05/06/2025,6,Thursday,562,15,-1,0,unknown,yes
252,50,technician,married,secondary,no,416,yes,no,unknown,5,jun,05/06/2025,6,Thursday,494,5,-1,0,unknown,yes
253,45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,05/06/2025,6,Thursday,1018,3,-1,0,unknown,yes
254,35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,05/06/2025,6,Thursday,884,4,-1,0,unknown,yes
255,26,technician,single,secondary,no,639,yes,no,unknown,6,jun,06/06/2025,6,Friday,709,5,-1,0,unknown,yes
256,26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,06/06/2025,6,Friday,1276,2,-1,0,unknown,yes
257,37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,06/06/2025,6,Friday,381,2,-1,0,unknown,yes
258,30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,06/06/2025,6,Friday,862,11,-1,0,unknown,yes
259,38,management,single,tertiary,no,619,yes,no,unknown,6,jun,06/06/2025,6,Friday,460,4,-1,0,unknown,yes
260,37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,06/06/2025,6,Friday,467,3,-1,0,unknown,yes
261,53,technician,married,secondary,no,480,no,no,unknown,6,jun,06/06/2025,6,Friday,648,2,-1,0,unknown,yes
262,29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,06/06/2025,6,Friday,2653,3,-1,0,unknown,yes
263,35,management,single,tertiary,no,68,no,no,unknown,6,jun,06/06/2025,6,Friday,1085,1,-1,0,unknown,yes
264,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,06/06/2025,6,Friday,369,2,-1,0,unknown,yes
265,55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,06/06/2025,6,Friday,685,3,-1,0,unknown,yes
266,49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,09/06/2025,6,Monday,1055,10,-1,0,unknown,yes
267,50,services,married,secondary,no,1595,no,no,unknown,9,jun,09/06/2025,6,Monday,882,1,-1,0,unknown,yes
268,43,management,single,tertiary,no,1046,no,no,unknown,9,jun,09/06/2025,6,Monday,901,1,-1,0,unknown,yes
269,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,09/06/2025,6,Monday,700,1,-1,0,unknown,yes
270,38,technician,married,primary,no,217,yes,no,unknown,9,jun,09/06/2025,6,Monday,491,6,-1,0,unknown,yes
271,48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,09/06/2025,6,Monday,940,1,-1,0,unknown,yes
272,59,management,married,secondary,no,1321,no,no,unknown,9,jun,09/06/2025,6,Monday,3881,3,-1,0,unknown,yes
273,58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,09/06/2025,6,Monday,486,3,-1,0,unknown,yes
274,36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,09/06/2025,6,Monday,1137,3,-1,0,unknown,yes
275,42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,11/06/2025,6,Wednesday,878,3,-1,0,unknown,yes
276,41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,11/06/2025,6,Wednesday,583,4,-1,0,unknown,yes
277,42,admin.,married,secondary,no,105,no,no,unknown,11,jun,11/06/2025,6,Wednesday,1159,4,-1,0,unknown,yes
278,39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,11/06/2025,6,Wednesday,893,8,-1,0,unknown,yes
279,57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,11/06/2025,6,Wednesday,867,1,-1,0,unknown,yes
280,52,retired,married,unknown,no,293,no,no,unknown,11,jun,11/06/2025,6,Wednesday,706,1,-1,0,unknown,yes
281,59,retired,married,unknown,no,1033,no,no,unknown,11,jun,11/06/2025,6,Wednesday,1199,1,-1,0,unknown,yes
282,56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,11/06/2025,6,Wednesday,935,1,-1,0,unknown,yes
283,49,management,married,tertiary,no,64,no,no,unknown,11,jun,11/06/2025,6,Wednesday,586,1,-1,0,unknown,yes
284,35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,11/06/2025,6,Wednesday,967,2,-1,0,unknown,yes
285,36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,11/06/2025,6,Wednesday,595,2,-1,0,unknown,yes
286,40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,11/06/2025,6,Wednesday,1290,2,-1,0,unknown,yes
287,55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,12/06/2025,6,Thursday,614,2,-1,0,unknown,yes
288,58,admin.,married,secondary,no,826,no,no,unknown,12,jun,12/06/2025,6,Thursday,885,1,-1,0,unknown,yes
289,39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,12/06/2025,6,Thursday,651,5,-1,0,unknown,yes
290,47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,12/06/2025,6,Thursday,993,6,-1,0,unknown,yes
291,40,management,married,secondary,no,406,yes,no,unknown,12,jun,12/06/2025,6,Thursday,577,2,-1,0,unknown,yes
292,35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,12/06/2025,6,Thursday,1141,6,-1,0,unknown,yes
293,48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,12/06/2025,6,Thursday,1268,2,-1,0,unknown,yes
294,48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,12/06/2025,6,Thursday,1243,7,-1,0,unknown,yes
295,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,12/06/2025,6,Thursday,465,3,-1,0,unknown,yes
296,49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,16/06/2025,6,Monday,513,2,-1,0,unknown,yes
297,36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,16/06/2025,6,Monday,686,11,-1,0,unknown,yes
298,52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,16/06/2025,6,Monday,741,4,-1,0,unknown,yes
299,42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,16/06/2025,6,Monday,617,1,-1,0,unknown,yes
300,36,services,married,secondary,no,981,no,no,unknown,16,jun,16/06/2025,6,Monday,1093,1,-1,0,unknown,yes
301,36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,16/06/2025,6,Monday,1395,2,-1,0,unknown,yes
302,48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,16/06/2025,6,Monday,1089,1,-1,0,unknown,yes
303,51,management,single,secondary,no,1610,yes,no,unknown,16,jun,16/06/2025,6,Monday,1248,3,-1,0,unknown,yes
304,51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,16/06/2025,6,Monday,721,3,-1,0,unknown,yes
305,46,technician,married,secondary,no,536,yes,no,unknown,16,jun,16/06/2025,6,Monday,750,2,-1,0,unknown,yes
306,37,management,married,tertiary,no,0,no,no,unknown,16,jun,16/06/2025,6,Monday,637,6,-1,0,unknown,yes
307,36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,16/06/2025,6,Monday,2769,4,-1,0,unknown,yes
308,47,management,married,secondary,no,2892,no,no,unknown,17,jun,17/06/2025,6,Tuesday,556,1,-1,0,unknown,yes
309,40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,17/06/2025,6,Tuesday,522,1,-1,0,unknown,yes
310,38,student,single,tertiary,no,3316,no,no,unknown,17,jun,17/06/2025,6,Tuesday,1345,3,-1,0,unknown,yes
311,40,management,married,secondary,no,106,no,no,unknown,17,jun,17/06/2025,6,Tuesday,676,2,-1,0,unknown,yes
312,39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,17/06/2025,6,Tuesday,775,3,-1,0,unknown,yes
313,60,management,married,tertiary,no,3301,no,no,unknown,17,jun,17/06/2025,6,Tuesday,2621,3,-1,0,unknown,yes
314,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,18/06/2025,6,Wednesday,1029,1,-1,0,unknown,yes
315,51,services,divorced,secondary,no,9,no,no,unknown,18,jun,18/06/2025,6,Wednesday,371,2,-1,0,unknown,yes
316,27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,18/06/2025,6,Wednesday,1528,2,-1,0,unknown,yes
317,41,management,single,tertiary,no,11008,no,no,unknown,18,jun,18/06/2025,6,Wednesday,1540,1,-1,0,unknown,yes
318,42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,18/06/2025,6,Wednesday,973,1,-1,0,unknown,yes
319,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,18/06/2025,6,Wednesday,707,1,-1,0,unknown,yes
320,33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,18/06/2025,6,Wednesday,625,2,-1,0,unknown,yes
321,46,admin.,married,secondary,no,126,no,no,unknown,18,jun,18/06/2025,6,Wednesday,1255,1,-1,0,unknown,yes
322,31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,18/06/2025,6,Wednesday,704,4,-1,0,unknown,yes
323,41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,18/06/2025,6,Wednesday,1574,3,-1,0,unknown,yes
324,41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,19/06/2025,6,Thursday,1135,4,-1,0,unknown,yes
325,55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,19/06/2025,6,Thursday,1007,1,-1,0,unknown,yes
326,53,technician,married,secondary,no,1319,no,no,unknown,19,jun,19/06/2025,6,Thursday,1318,3,-1,0,unknown,yes
327,55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,19/06/2025,6,Thursday,922,2,-1,0,unknown,yes
328,39,services,married,secondary,no,2843,yes,no,unknown,19,jun,19/06/2025,6,Thursday,585,1,-1,0,unknown,yes
329,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,19/06/2025,6,Thursday,952,4,-1,0,unknown,yes
330,59,retired,married,primary,no,1115,no,no,unknown,19,jun,19/06/2025,6,Thursday,834,1,-1,0,unknown,yes
331,42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,19/06/2025,6,Thursday,651,3,-1,0,unknown,yes
332,41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,19/06/2025,6,Thursday,683,3,-1,0,unknown,yes
333,27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,19/06/2025,6,Thursday,1012,1,-1,0,unknown,yes
334,25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,19/06/2025,6,Thursday,958,7,-1,0,unknown,yes
335,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,20/06/2025,6,Friday,973,2,-1,0,unknown,yes
336,44,services,married,secondary,no,522,no,yes,unknown,20,jun,20/06/2025,6,Friday,911,1,-1,0,unknown,yes
337,26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,20/06/2025,6,Friday,382,7,-1,0,unknown,yes
338,52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,20/06/2025,6,Friday,1210,1,-1,0,unknown,yes
339,54,services,married,unknown,no,386,no,yes,unknown,20,jun,20/06/2025,6,Friday,838,1,-1,0,unknown,yes
340,56,management,married,tertiary,no,0,no,yes,unknown,20,jun,20/06/2025,6,Friday,422,1,-1,0,unknown,yes
341,57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,20/06/2025,6,Friday,1098,2,-1,0,unknown,yes
342,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,20/06/2025,6,Friday,1663,1,-1,0,unknown,yes
343,47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,20/06/2025,6,Friday,560,3,-1,0,unknown,yes
344,57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,20/06/2025,6,Friday,1617,1,-1,0,unknown,yes
345,40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,20/06/2025,6,Friday,570,2,-1,0,unknown,yes
346,46,services,divorced,secondary,no,0,no,no,unknown,20,jun,20/06/2025,6,Friday,1023,3,-1,0,unknown,yes
347,43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,20/06/2025,6,Friday,585,2,-1,0,unknown,yes
348,45,management,married,tertiary,no,655,no,no,unknown,20,jun,20/06/2025,6,Friday,693,3,-1,0,unknown,yes
349,24,management,married,secondary,no,867,yes,no,unknown,20,jun,20/06/2025,6,Friday,546,10,-1,0,unknown,yes
350,40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,20/06/2025,6,Friday,1036,5,-1,0,unknown,yes
351,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,20/06/2025,6,Friday,1409,2,-1,0,unknown,yes
352,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,20/06/2025,6,Friday,988,4,-1,0,unknown,yes
353,27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,23/06/2025,6,Monday,498,2,-1,0,unknown,yes
354,26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,23/06/2025,6,Monday,670,3,-1,0,unknown,yes
355,43,management,married,tertiary,no,149,yes,no,unknown,23,jun,23/06/2025,6,Monday,662,2,-1,0,unknown,yes
356,25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,24/06/2025,6,Tuesday,528,2,-1,0,unknown,yes
357,27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,26/06/2025,6,Thursday,519,3,-1,0,unknown,yes
358,30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,26/06/2025,6,Thursday,677,3,-1,0,unknown,yes
359,28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,26/06/2025,6,Thursday,3183,2,-1,0,unknown,yes
360,27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,27/06/2025,6,Friday,422,6,-1,0,unknown,yes
361,32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,27/06/2025,6,Friday,856,2,-1,0,unknown,yes
362,41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,01/07/2025,7,Tuesday,479,9,-1,0,unknown,yes
363,37,technician,single,tertiary,no,0,no,no,unknown,1,jul,01/07/2025,7,Tuesday,1135,2,-1,0,unknown,yes
364,27,technician,single,secondary,no,158,no,no,unknown,1,jul,01/07/2025,7,Tuesday,650,2,-1,0,unknown,yes
365,29,services,single,secondary,no,84,no,yes,unknown,3,jul,03/07/2025,7,Thursday,587,3,-1,0,unknown,yes
366,33,services,married,secondary,no,114,no,yes,unknown,3,jul,03/07/2025,7,Thursday,676,1,-1,0,unknown,yes
367,36,technician,married,primary,no,0,no,no,unknown,4,jul,04/07/2025,7,Friday,584,1,-1,0,unknown,yes
368,28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,04/07/2025,7,Friday,1044,3,-1,0,unknown,yes
369,55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,07/07/2025,7,Monday,494,4,-1,0,unknown,yes
370,51,technician,married,secondary,no,216,no,no,cellular,7,jul,07/07/2025,7,Monday,615,2,-1,0,unknown,yes
371,39,technician,single,secondary,no,506,yes,no,cellular,7,jul,07/07/2025,7,Monday,718,2,-1,0,unknown,yes
372,42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,07/07/2025,7,Monday,434,3,-1,0,unknown,yes
373,33,services,single,secondary,no,170,no,no,cellular,7,jul,07/07/2025,7,Monday,782,1,-1,0,unknown,yes
374,36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,07/07/2025,7,Monday,722,3,-1,0,unknown,yes
375,45,technician,married,secondary,no,879,no,no,cellular,7,jul,07/07/2025,7,Monday,621,2,-1,0,unknown,yes
376,37,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,07/07/2025,7,Monday,629,2,-1,0,unknown,yes
377,46,unemployed,married,secondary,no,926,no,no,cellular,7,jul,07/07/2025,7,Monday,385,5,-1,0,unknown,yes
378,32,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,07/07/2025,7,Monday,889,1,-1,0,unknown,yes
379,28,technician,single,secondary,no,909,no,yes,cellular,7,jul,07/07/2025,7,Monday,532,1,-1,0,unknown,yes
380,45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,07/07/2025,7,Monday,574,1,-1,0,unknown,yes
381,41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,07/07/2025,7,Monday,599,1,-1,0,unknown,yes
382,59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,07/07/2025,7,Monday,849,1,-1,0,unknown,yes
383,47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,07/07/2025,7,Monday,973,3,-1,0,unknown,yes
384,31,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,07/07/2025,7,Monday,719,2,-1,0,unknown,yes
385,31,management,single,tertiary,no,296,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,509,4,-1,0,unknown,yes
386,33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,08/07/2025,7,Tuesday,740,1,-1,0,unknown,yes
387,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,08/07/2025,7,Tuesday,534,1,-1,0,unknown,yes
388,26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,08/07/2025,7,Tuesday,531,1,-1,0,unknown,yes
389,25,technician,single,secondary,no,0,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,634,1,-1,0,unknown,yes
390,25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,460,3,-1,0,unknown,yes
391,28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,681,1,-1,0,unknown,yes
392,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,1082,1,-1,0,unknown,yes
393,45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,730,1,-1,0,unknown,yes
394,36,services,married,secondary,no,30,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,716,5,-1,0,unknown,yes
395,26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,803,2,-1,0,unknown,yes
396,38,technician,married,secondary,no,0,no,no,cellular,8,jul,08/07/2025,7,Tuesday,635,1,-1,0,unknown,yes
397,56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,819,3,-1,0,unknown,yes
398,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,658,2,-1,0,unknown,yes
399,26,technician,married,secondary,no,370,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,1061,4,-1,0,unknown,yes
400,25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,687,2,-1,0,unknown,yes
401,26,unemployed,single,secondary,no,111,no,no,cellular,9,jul,09/07/2025,7,Wednesday,537,1,-1,0,unknown,yes
402,40,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,09/07/2025,7,Wednesday,781,1,-1,0,unknown,yes
403,37,admin.,married,primary,no,214,yes,no,cellular,9,jul,09/07/2025,7,Wednesday,645,1,-1,0,unknown,yes
404,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,09/07/2025,7,Wednesday,1242,1,-1,0,unknown,yes
405,41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,09/07/2025,7,Wednesday,662,1,-1,0,unknown,yes
406,49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,625,1,-1,0,unknown,yes
407,29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,426,3,-1,0,unknown,yes
408,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,09/07/2025,7,Wednesday,869,1,-1,0,unknown,yes
409,38,management,married,tertiary,yes,327,yes,yes,cellular,9,jul,09/07/2025,7,Wednesday,556,5,-1,0,unknown,yes
410,26,technician,married,secondary,no,-119,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,359,5,-1,0,unknown,yes
411,32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,09/07/2025,7,Wednesday,1014,1,-1,0,unknown,yes
412,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,09/07/2025,7,Wednesday,1290,4,-1,0,unknown,yes
413,31,management,single,tertiary,no,409,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,564,5,-1,0,unknown,yes
414,49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,1439,6,-1,0,unknown,yes
415,27,unemployed,single,primary,no,9,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,919,2,-1,0,unknown,yes
416,30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,09/07/2025,7,Wednesday,1426,3,-1,0,unknown,yes
