anio,tabla,pregunta,competencia,tamano_empresa,porcentaje,sector,comunidad_autonoma
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,17.318682242205227,,CATALUÑA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,13.724860503392076,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,22.580386174782223,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,21.135241459596163,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,14.82477620328369,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,47.58941832925214,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,12.484444622857373,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,8.819397053510498,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,10.208341696439325,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,3.2676327726707077,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,0.5901007587009754,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,19.20436754847256,,COMUNITAT VALENCIANA
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,17.272561910453966,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,27.22500844528753,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,25.195540888184393,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,19.06815996673856,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,31.608762310630667,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,14.06075409921264,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,13.473481797157186,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,16.282514356988802,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,8.019125328066938,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,2.2009718577034016,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,19.3046280175662,,MADRID (COMUNIDAD DE)
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,11.135897207102705,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,17.04291960381904,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,17.453377353439816,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,13.446952797358794,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,41.46515570625502,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,10.377442669759972,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,7.584545373427322,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,12.349424466851076,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,6.3977870973498705,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,1.4901400910145446,,PAÍS VASCO
2022,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,26.242526992058536,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,11.720302260634622,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,25.101615980470772,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,21.546537946507925,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,15.40415312116101,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,41.047325988805454,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,12.247243827002002,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,8.198404954988762,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,12.089240358825876,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,6.125399452517983,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,1.914212016953772,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,18.897609802535165,,TOTAL
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,12.36342725704428,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,28.2296172212916,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,21.496612245918445,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,15.41615621171588,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,36.450233767532566,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,11.130834812610946,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,4.720354026551991,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,9.20069005175388,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,4.812860964572343,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,1.0800810060754558,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,20.809060679550967,,ANDALUCÍA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,11.366823393549453,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,26.903406747504743,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,20.386867936979296,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,17.460612059721193,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,39.38794027880888,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,14.394126866287223,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,11.183287965025158,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,12.952651983832384,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,6.82793038026891,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,2.5303142786439,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,20.40336550358822,,CATALUÑA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,9.99965048407955,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,27.10845479011569,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,19.730173709412465,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,17.0249204851281,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,42.39977630981091,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,14.53287197231834,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,9.46489112579078,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,11.974415434623047,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,5.854391667540456,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,3.6384607318863376,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,16.626472335814896,,COMUNITAT VALENCIANA
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,13.636363636363637,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,25.665060745705908,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,27.010892333472977,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,14.620863007959782,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,36.554775869292,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,11.232718894009215,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,13.8903435274403,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Generales de tecnologías de la información,,18.85735232509426,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Profesionales de tecnologías de la información,,11.855886049434435,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Básicas de cálculo y/o comunicación oral o escrita,,2.704754922496858,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Otras,,15.532048596564726,,MADRID (COMUNIDAD DE)
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De dirección,,13.68005915701257,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De trabajo en equipo,,23.186262427080766,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",De atención al público/ trato a clientes,,17.804617533481228,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Administrativas de oficina,,11.14123736751294,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",Técnicas específicas del puesto de trabajo,,49.338591734450745,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,11.461671185605129,,PAÍS VASCO
2023,EAL-22,"EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",En lenguas extranjeras,,8.495604305315915,,PAÍS VASCO
