apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price_€,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,has_availability_numeric,rating_above_80,occupancy_30,occupancy_rate_30,occupancy_60,occupancy_rate_60,occupancy_90,occupancy_rate_90,occupancy_365,occupancy_rate_365,is_instant_bookable_numeric,cat_premium,cat_confort,cat_conectividad,cat_familia,cat_seguridad,cat_parking,cat_cocina,logp
21877838,Beautiful Rooms in Madrid Centre,"Beautiful exterior rooms with double bed of 180x200cm, desk, TV, Wi-Fi and private bathroom. We have a 24/7 front desk for anything you may need, as well as a free maintenance service  in case there is any urgence during your stay. In our apartment you will have the comfort of being at home, but also the comfort of consulting any doubt or needs just a few meters from the building. There, you will find the B&B Hotel Fuencarral 52�s reception, which is open 24/7 for you.The kitchen is completely equipped. The apartment is all for you, the common areas are those of access to your apartment. Wi-Fi is free. The registration, delivery of keys and payment of the apartment will be made at the 24-hour reception of the semi-contiguous hotel (20 meters) B&B Hotel Fuencarral52, as well as, the resolution of any doubt or problem that may arise. We are located between the neighborhoods of Chueca and Malasa�a, two of the most cosmopolitan and trendy neighborhoods for the locals because of their urban",88853220,Justicia,Centro,Hotel room,2,1,1,1,"TV,Wifi,Air conditioning,Paid parking off premises,Elevator,Heating,Smoke alarm,Carbon monoxide alarm,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Crib,Hot water,Bed linens,Pocket wifi,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",840.0,2,30,VERDADERO,0,0,0,0,13,2017-12-08,2019-04-21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,6.0,spain,Madrid,2019-09-19,1.0,True,30,100.0,60,100.0,90,100.0,365,100.0,1,1,1,1,1,1,1,0,6.733401891837359
34967412,C�moda habitaci�n en Moncloa,"C�moda y peque�a habitaci�n en el c�ntrico barrio de Arg�elles, cerca de Moncloa. Intercambiador de Moncloa, parada de metro Arg�elles a dos pasos. Supermercados, farmacias, todo cerca. El piso es c�modo, y podr�s acceder al sal�n, cocina, ba�o, y a todas las zonas comunes. El barrio es genial. Sin problemas. Sin delincuencia.",160187424,Arg�elles,Moncloa - Aravaca,Private room,3,1,1,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Washer,Dryer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room",1010.0,15,1125,VERDADERO,30,60,90,180,0,,,,,,,,,,FALSO,,spain,Madrid,2019-09-19,1.0,,0,0.0,0,0.0,0,0.0,185,50.68,0,0,1,1,0,1,0,1,6.917705609835305
23228374,A homey stay in Madrid!,"The house is cozy and bright with just what you need for your trip to Madrid. The room has a closet and drawers which gives you enough space to keep your personal belongings and the house is fully equipped to satisfy your needs. It will feel just like home! The apartment is located in chalet-like building with only a ground floor and a soothing environment. The bed in the available room is double and comfy. Guests can access all shared areas in the house such as the living room, kitchen and bathroom. He/She will also have a reserved place in each of these areas to keep their belongings. I usually work during the day so the house will be completely at the guest's disposal. I would happily show my guests around Madrid in the afternoon and certainly during the weekends. The neighborhood is very friendly and residential. There are more than 4 big supermarkets nearby, a lovely coffee place down the road, and shops open around the clock. The house is very well connected with 3 metro stops ne",58047877,Prosperidad,Chamart�n,Private room,1,1,1,1,"TV,Wifi,Kitchen,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Private living room",250.0,2,31,VERDADERO,0,0,0,0,0,,,,,,,,,,FALSO,,spain,Madrid,2019-09-19,1.0,,30,100.0,60,100.0,90,100.0,365,100.0,0,0,1,1,0,0,0,1,5.521460917862246
20029385,Santa Ana Plaza - MADFlats Collection,"The apartment in Madrid has 1 bedrooms and has capacity for 4 people.  The apartment is homely, has an exterior, and  is 40 m�.  The property is located  16 km from Aeropuerto de Madrid-Barajas airport,  2 km from Atocha Renfe train station,  150 m from Puerta del Sol metro,  150 m from Ant�n Mart�n metro,  200 m from Sevilla metro,  300 m from Tirso de Molina metro,  75 m from Santa Ana L�nea M1 bus station,  29 km from Parque Warner Madrid amusement park / theme park. The apartment in Madrid has 1 bedrooms and has capacity for 4 people.  The apartment is homely, has an exterior, and  is 40 m�.  The property is located  16 km from Aeropuerto de Madrid-Barajas airport,  2 km from Atocha Renfe train station,  150 m from Puerta del Sol metro,  150 m from Ant�n Mart�n metro,  200 m from Sevilla metro,  300 m from Tirso de Molina metro,  75 m from Santa Ana L�nea M1 bus station,  29 km from Parque Warner Madrid amusement park / theme park. The house is situated in a family-friendly neighbo",112373304,Cortes,Centro,Entire home/apt,4,1,1,2,"TV,Internet,Wifi,Air conditioning,Kitchen,Elevator,Heating,Family/kid friendly,Washer,Dryer,Essentials,24-hour check-in,Hair dryer,Iron,Crib",990.0,1,1125,VERDADERO,8,27,41,296,2,2019-05-24,2019-07-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,5.0,spain,Madrid,2019-09-19,1.0,True,22,73.33,33,55.0,49,54.44,69,18.9,1,0,1,1,1,0,0,1,6.897704943128636
21480766,"Single room Madrid university area (SLU, ICADE,Etc","Single room (for 1 or two people) in modern apartment to share with students. Very bright, large windows. In spring and autumn (from August 25 to May 18) breakfast, dinner, cleaning service, laundry and iron are included Leisure, tourism and culture area. Metro Moncloa and several buses. Central, young and university area, restaurants, pubs, shopping, metro and bus at street level.. You'll love. to live here between study in Spain The apartment is in a safe neighborhood and very close to several universities (walking distance). Leisure area, restaurants, green areas, pubs, discos, cafes. Metro and buses 3 minutes walking. El apartamiento se encuentra en un barrio seguro y muy cercano a varias universidades. Zona de ocio, restauraci�n, zonas verdes, pubs, discotecas, cafeterias. Metro y autobuses a 3 minutos caminando. Metro: Moncloa, Islas Filipinas, Arg�elles.  Autobuses Varios",34212673,Gaztambide,Chamber�,Private room,1,2,1,1,"TV,Wifi,Kitchen,Paid parking off premises,Breakfast,Elevator,Heating,Washer,Dryer,First aid kit,Essentials,Hangers,Iron,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Wide hallways,Wide entrance for guests,Well-lit path to entrance,No stairs or steps to enter,Extra space around bed,No stairs or steps to enter,Accessible-height Toilet,No stairs or steps to enter,Host greets you,Paid parking on premises",410.0,28,365,VERDADERO,0,0,0,270,2,2018-05-20,2019-06-04,80.0,9.0,9.0,9.0,10.0,10.0,8.0,FALSO,12.0,spain,Madrid,2019-09-19,1.0,False,30,100.0,60,100.0,90,100.0,95,26.03,0,0,1,1,0,1,1,1,6.016157159698354
35503751,"Well Connected Cozy, Beautiful Room Heart Madrid..","ES UN BARRIO MUY CONCURRIDO, MUY TRANSITADO COMO ILUMINADO, MUCHOS BARES RESTAURANTES, MUCHA VIDA ALEGRE Y A LA VEZ ES UN LUGAR TRANQUILO PARA DAR PASEOS, IR DE COMPRAS COMO IR A PATINAR, HACER FOOTING, ETC. ES UNO DE LOS BARRIOS MAS SOLICITADOS DE TODO MADRID POR SU SEGURIDAD Y TRANQUILIDAD, A LA VEZ QUE BONITO Y MUY AGRADABLE. RODEADO DE ARBOLES Y PARQUES, MUY CERCA DE TODO LOS SERVICIOS NECESARIOS, METRO Y BUS CADA 5 MINUTOS MUY CERQUITA DEL CENTRO DE LA CIUDAD, MADRID ES MUY ALEGRE ... Es una habitaci�n muy acogedora, muy iluminada, comoda, silenciosa, buen ambiente, bien comunicada con 2 lineas de metro, buses al centro de Madrid y al Aeropuerto las 24 Horas Es una zona muy Natural rodeada de muchos Arboles a 2 minutos del metro, buses para toda la ciudad cada 10min. A 10min. De Atocha y de la Puerta de Sol, es un Lugar Privilegio y muy buscado, cuenta con Restaurantes de Variada Gastronom�a, Parques,etc. Estar� encantada de recibirte y atenderte en mi estancia, Bienvenidos a Madr",247869197,Estrella,Retiro,Private room,2,1,1,1,"Wifi,Kitchen,Breakfast,Free street parking,Heating,First aid kit,Essentials,Hangers,Hair dryer,Private living room,Hot water,Bed linens,Extra pillows and blankets,Microwave,Dishes and silverware,Luggage dropoff allowed,Host greets you",300.0,1,1125,VERDADERO,6,36,66,341,3,2019-06-12,2019-07-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,9.0,spain,Madrid,2019-09-19,1.0,True,24,80.0,24,40.0,24,26.67,24,6.58,1,0,1,1,0,1,1,1,5.703782474656201
27824487,Habitacion matrimonial con ba�o privado y desayuno,"Habitaci�n con calefacci�n, 1 cama doble, TV LCD ,ba�o privado con secador de pelo y art�culos de aseo y conexi�n Wi-Fi gratuitaLa tarifa incluye un desayuno gratuito servido dentro de establecimiento. Est� ubicado en la 1� planta de un precioso edificio del siglo XIX. La exquisita decoraci�n interior combina la elegancia continental tradicional con detalles modernos. Adem�s, las paredes exhiben obras de arte hist�ricas y modernas, confiri�ndole al hostal una sensaci�n �nica. Como capital de Espa�a, Madrid cuenta con la sede del Gobierno, las Cortes y tambi�n es la residencia oficial de los Reyes de Espa�a. En el plano econ�mico, Madrid alberga las sedes de gran parte de las empresas nacionales e internacionales. En el cultural, Madrid cuenta con museos de fama mundial como el Museo del Prado y el Museo Reina Sof�a. Madrid, Gran V�a La Gran V�a, la imagen m�s famosa de Madrid Gran V�a desde Plaza de Espa�a Gran V�a desde Plaza de Espa�a La Gran V�a es la calle m�s conocida de Madrid. H",156842922,Universidad,Centro,Hotel room,2,1,1,1,"TV,Wifi,Pets allowed,Breakfast,Elevator,Heating,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",650.0,2,1125,VERDADERO,1,4,15,203,1,2019-01-08,2019-01-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,12.0,spain,Madrid,2019-09-19,1.0,True,29,96.67,56,93.33,75,83.33,162,44.38,1,0,1,1,0,1,0,1,6.476972362889683
33716647,Maravillosa Habitaci�n en pleno coraz�n de madrid,"Se alquila Maravillosa habitaci�n en pleno coraz�n de Madrid, el alojamiento se encuentra en la Plaza Santo Domingo . La Moderna Habitaci�n est� amueblada con 2 armarios empotrados amplios, perchero, cama doble, almohadas, Esta decorada con estilo moderno y todas las comodidades necesarias para una larga estancia. El piso tiene una cocina totalmente equipada. La ubicaci�n de este piso es inmejorable para quienes quiere  vivir en pleno centro de Madrid a lado de Callao, Gran V�a y al Palacio Real La habitacion es muy amplia y comoda ademas tiene una gran vista al Palacio Real como pueden apreciar en las fotos del perfil. Pueden usar la cocina (horno , microondas,nevera y lavadora) tambien tienen acceso a los servicios higenicos ( ba�o) Cualquier duda o pregunta al movil + (Phone number hidden by Airbnb) o correo (Email hidden by Airbnb) si desean conversar personalmente me encuentra en la misma casa. Es un lugar tranquilo con vecinos respetuosos, tambi�n la casa se encuentra a una calle",254155428,Sol,Centro,Shared room,2,1,1,2,"Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven",550.0,1,28,VERDADERO,0,17,47,137,8,2019-04-22,2019-07-07,70.0,9.0,7.0,9.0,9.0,10.0,7.0,VERDADERO,159.0,spain,Madrid,2019-09-19,1.0,False,30,100.0,43,71.67,43,47.78,228,62.47,1,0,1,1,0,0,0,1,6.309918278226516
35482450,Hermosa vista en La Latina.,"C�moda,amplia e iluminada habitaci�n en el centro de Madrid, cerca a    restaurantes,bares,cines, mercados y zonas representativas de la ciudad a media calle de la estaci�n de metro la latina y puedes disfrutar desde tu habitaci�n de las vistas del mercado la cebada. En el alojamiento pueden utilizar la cocina solo para guardar cosas en la nevera y los servicios de caf�, t�, agua y fruta para los hu�spedes.",116885063,Palacio,Centro,Private room,2,2,1,1,"Wifi,Paid parking off premises,Smoking allowed,Elevator,Heating,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Patio or balcony",350.0,1,1125,VERDADERO,10,40,70,345,12,2019-06-22,2019-09-12,97.0,10.0,10.0,10.0,10.0,10.0,9.0,VERDADERO,40.0,spain,Madrid,2019-09-19,1.0,True,20,66.67,20,33.33,20,22.22,20,5.48,1,1,1,1,0,1,1,1,5.857933154483459
36307549,Luxury next to Madrid's Central Park,"The apartment in Madrid has 4 bedrooms and has capacity for 8 people.  The apartment is tastefully-furnished, is fully-equiped, and is 150 m�.  The property is located 200 m from Tirso de Molina , 400 m from Sol , 400 m from Sol train station, 1 km from Atocha train station, 2 km from Retiro , 2 km from Parque del Buen Retiro , 4 km from Parque de Atracciones de Madrid amusement park / theme park, 5 km from Santiago Bernab�u , 7 km from Chamartin train station, 14 km from Aeropuerto Adolfo Su�rez Madrid Barajas airport. The apartment in Madrid has 4 bedrooms and has capacity for 8 people.  The apartment is tastefully-furnished, is fully-equiped, and is 150 m�.  The property is located 200 m from Tirso de Molina , 400 m from Sol , 400 m from Sol train station, 1 km from Atocha train station, 2 km from Retiro , 2 km from Parque del Buen Retiro , 4 km from Parque de Atracciones de Madrid amusement park / theme park, 5 km from Santiago Bernab�u , 7 km from Chamartin train station, 14 km fr",12030420,Ibiza,Retiro,Entire home/apt,8,4,4,7,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Heating,Washer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Crib",490.0,1,1125,VERDADERO,15,41,71,145,2,2019-08-30,2019-09-04,90.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,20.0,spain,Madrid,2019-09-19,1.0,True,15,50.0,19,31.67,19,21.11,220,60.27,1,0,1,1,1,1,1,1,6.194405391104672
2114493,Regal Style at the Marquis of Matillas Former Home,"Admire the traditional Madrilenian architecture at this minimal, historic retreat with elegant furniture and classic molding. Open the stately shutters onto Juliet balconies with views of picturesque Plaza Mayor and soak up the Spanish sunshine.",2425848,Sol,Centro,Entire home/apt,6,2,3,4,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Family/kid friendly,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Bathtub,Babysitter recommendations,Hot water,Body soap,Bath towel,Toilet paper,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Long term stays allowed,Wide hallways,Wide entrance for guests,Well-lit path to entrance,No stairs or steps to enter,Wide entrance,Extra space around bed,Accessible-height bed,Wide doorway to guest bathroom,Wide clearance to shower,Toilet,No stairs or steps to enter,Wide entryway,Host greets you,Handheld shower head,Ceiling fan,En suite bathroom,Full kitchen,Bedroom comforts,Bathroom essentials",1990.0,2,100,VERDADERO,6,15,30,271,203,2014-01-27,2019-09-13,96.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,295.0,spain,Madrid,2019-09-19,1.0,True,24,80.0,45,75.0,60,66.67,94,25.75,1,1,1,1,1,1,1,1,7.595889917718538
35588315,Cozy studio in Bravo Murillo VII,"Newly renovated studio in the famous neighborhood of Cuatro Caminos. It is located at 1400 meters from the Santiago Bernabeu Stadium, and thanks to good communication by metro, bus and commuter trains you reach the most central area of the city in a few minutes. It has a metro station at the door. The house is delivered with the necessary bedding and towels for the amount of guests in each bathroom with dispensers of champo and bath gel.   During the stay you have access to the entire house.   The house has:   - Natural light   - Wifi   - Heating   - Air conditioner   - TV   - Full kitchen  - Washing machine   - Hangers in the cupboards   - It is delivered with bedding and 2 towels for each guest plus bath mat in each bathroom   - Attention during the stay in case of any incident Guests can have any type of information or recommendation about the city and help at all times from the beginning of your reservation.   You will find a guide with information on transport and tourism in Madri",267548060,Cuatro Caminos,Tetu�n,Entire home/apt,4,1,0,2,"TV,Wifi,Air conditioning,Kitchen,Pets allowed,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Smart lock,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove",430.0,2,1125,VERDADERO,0,0,0,46,2,2019-07-04,2019-08-12,70.0,7.0,8.0,10.0,10.0,10.0,8.0,VERDADERO,77.0,spain,Madrid,2019-09-19,1.0,False,30,100.0,60,100.0,90,100.0,319,87.4,1,0,1,1,0,1,0,1,6.063785208687608
