id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,2076,2075,2074,2073,2072,2071,2070,2069,2068,2067,2066,2065,2064,2063,2062,2061,2060,2059,2058,2057,2056,2055,2054,2053,2052,2051,2050,2049,2048,2047,2046,2045,2044,2043,2042,2041,2040,2039,2038,2037,2036,2035,2034,2033,2032,2031,2030,2029,2028,2027,2026
33,26.0,blue-collar,single,secondary,no,82,yes,no,unknown,9,May,654,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,2,0-3,542763.783958,546527.242343,550045.783188,553148.579431,555712.721361,557654.394291,558918.472158,559472.546607,559303.32664,558441.596138,556507.188114,554065.035691,551215.295906,548074.081372,544760.865505,541379.153108,538008.961985,534716.437342,531546.86769,528523.648581,525662.788831,522992.13767,520553.819064,518430.940368,518023.346275,515035.320559,515519.701014,527896.190043,532951.546502,536691.573536,552489.34503,566251.896349,586699.825935,604613.274454,613652.371802,620231.119713,616429.713138,641092.310771,652115.268213,661798.317018,668451.190146,686309.136193,669025.523483,666141.427599,650574.650259,641100.726834,626164.33102,600689.190781,587182.178209,581175.988074,556173.0
34,40.0,blue-collar,married,secondary,no,10,yes,no,unknown,9,May,1373,2,-1,0,unknown,1,1,0,Adultos iniciales(35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,2,0-3,663330.93272,660234.729243,657132.200187,654037.421187,650975.259968,647964.510758,645023.600399,642185.410566,639499.352939,637056.86551,636128.427083,633197.830368,633281.679247,644287.975839,648494.854502,651685.377725,665921.290611,677823.080675,695956.655457,711657.98752,719378.900928,724960.408824,721316.068412,743931.393,754187.393955,763013.988736,769516.340043,786902.478092,770920.136437,768350.140685,755967.885956,749452.606833,738925.358062,719642.942344,711498.738226,708371.004139,691226.938931,673904.767054,674959.353898,663698.33035,658669.952338,657321.652614,662590.304112,667032.644319,654703.046217,650986.917719,647896.047993,645708.837958,639752.118633,640403.899383,646214.0
35,33.0,blue-collar,divorced,primary,no,390,yes,no,unknown,9,May,665,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,1.0,Primary,Blue Collar,2,0-3,628883.173482,628786.997403,628044.880152,626251.812986,623946.293497,621239.361314,618256.324309,615117.359506,611917.348577,608720.531822,605573.2019,602501.155558,599512.529679,596614.36774,593832.672707,591215.21792,588856.327228,588090.878849,585089.865402,585303.312748,596877.175423,601434.105016,604856.57749,619770.037179,632446.821625,651542.680359,668133.887759,676350.09773,682288.277887,678525.309876,702020.802189,712685.573083,722065.626555,729011.578551,747218.614761,731468.684807,729797.040987,717464.859626,711327.651351,700772.215616,680836.301157,672239.705939,669076.26492,649743.915806,629388.772505,627810.232629,612308.041166,603131.067065,597111.855311,597003.023629,597031.0
36,32.0,management,single,tertiary,no,311,no,no,unknown,12,May,757,2,-1,0,unknown,1,1,0,Jovenes adultos (25-34),0,0,1,Depósito,3.0,Tertiary,White Collar,2,0-3,619772.844429,620379.212879,620306.434987,619534.655485,617698.9107,615358.719457,612629.075014,609632.671515,606484.966099,603276.638611,600069.573142,596909.676175,593824.300982,590823.948089,587918.526838,585136.669907,582527.915264,580187.423122,579460.088396,576458.982258,576708.806513,588394.100676,593020.423998,596487.467042,611518.653935,624328.78669,643589.519758,660335.271461,668639.700319,674647.057466,670875.882503,694544.850708,705303.733418,714803.584339,721840.85612,740189.333065,724456.606215,722887.070959,710457.05676,704229.566727,693455.604026,673130.833492,664138.532798,660646.856716,640549.781869,619278.83377,616940.743412,600465.177743,590536.531391,583905.11335,583324.0
37,35.0,blue-collar,married,primary,no,414,no,no,unknown,13,May,504,4,-1,0,unknown,1,1,0,Adultos iniciales(35-44),0,0,1,Depósito,1.0,Primary,Blue Collar,2,4-10,643683.097025,641912.090851,639683.129521,637051.23113,634121.458576,631012.699619,627826.766793,624636.463252,621494.420969,618429.381736,615449.031561,612557.471998,609776.541839,607149.695919,604767.829519,603944.550923,600955.024527,601109.843296,612481.680682,616909.973818,620246.092622,634934.86518,647359.313535,666146.428334,682453.065546,690512.668848,696335.43813,692605.065885,715800.225818,726310.273668,735481.812472,742256.159097,760176.075225,744341.864154,742394.040687,730105.860816,723954.25747,713575.22291,694087.216239,685931.644707,683107.438253,664896.628222,645978.458139,645671.711389,631946.234413,624373.247431,619956.335542,621471.838955,622379.118596,605884.937187,599627.0
38,33.0,management,divorced,secondary,no,5,yes,no,unknown,13,May,1346,1,-1,0,unknown,1,1,0,Jovenes adultos (25-34),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,0-3,628883.173482,628786.997403,628044.880152,626251.812986,623946.293497,621239.361314,618256.324309,615117.359506,611917.348577,608720.531822,605573.2019,602501.155558,599512.529679,596614.36774,593832.672707,591215.21792,588856.327228,588090.878849,585089.865402,585303.312748,596877.175423,601434.105016,604856.57749,619770.037179,632446.821625,651542.680359,668133.887759,676350.09773,682288.277887,678525.309876,702020.802189,712685.573083,722065.626555,729011.578551,747218.614761,731468.684807,729797.040987,717464.859626,711327.651351,700772.215616,680836.301157,672239.705939,669076.26492,649743.915806,629388.772505,627810.232629,612308.041166,603131.067065,597111.855311,597003.023629,597031.0
39,38.0,management,married,tertiary,no,119,yes,no,unknown,13,May,568,4,-1,0,unknown,1,1,0,Adultos iniciales(35-44),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,2,4-10,657493.171435,654625.896558,651610.319268,648497.02084,645344.339023,642208.758839,639129.694351,636125.575927,633208.005794,630401.761407,627749.703909,625339.403713,624455.08076,621502.94981,621607.827728,632740.633695,637018.809003,640252.421209,654647.755661,666736.833096,685110.097731,701035.841406,708885.023044,714559.570373,710885.843178,733716.207168,744062.037897,753006.243157,759595.302548,777162.384336,761213.863596,758856.657158,746504.234089,740134.030342,729694.237024,710397.840174,702342.740543,699448.023374,682079.312204,664377.144995,665156.493606,653239.876876,647510.877305,645242.279168,649297.294079,652472.841729,638501.644282,633458.411917,629003.573039,625766.526845,618981.0
40,23.0,entrepreneur,single,primary,no,4,yes,no,unknown,13,May,395,2,-1,0,unknown,1,1,0,Jovenes (18-24),1,0,2,Hipoteca + Depósito,1.0,Primary,Self-Employed,2,0-3,496577.502011,500555.67021,504634.434018,508635.229215,512424.543912,515905.568521,518983.650781,521554.68523,523525.205166,524820.396528,525388.983685,525205.024819,524295.211308,522274.86073,519726.754456,516763.265106,513513.679529,510109.520988,506663.439237,503261.053233,499970.443424,496835.763851,493876.790186,491104.691763,488542.321664,486227.479123,484240.395206,484013.959152,481031.856421,481653.978761,494387.13275,499719.237532,503669.655658,519909.179974,534248.291982,555332.007164,573817.496928,583097.784893,589665.762275,585332.548972,609671.811018,619739.936112,628185.111518,633007.764339,648700.547167,628880.304507,623705.133591,604897.89331,592665.583788,575187.152107,547642.0
41,60.0,blue-collar,married,primary,no,1262,yes,yes,unknown,13,May,1015,1,-1,0,unknown,1,1,0,Mediana edad (55-64),1,1,3,Hipoteca + Préstamo + Depósito,1.0,Primary,Blue Collar,2,0-3,738726.931053,743718.902616,740365.193997,761340.290393,770888.789117,778839.183435,784705.525154,800753.542891,784915.246387,781230.206202,769092.405201,762048.313998,751424.004993,732739.708541,724217.486703,719485.755984,703379.255719,687482.146805,688411.996395,678748.58059,674701.052248,674728.860608,682034.475429,688430.999344,680147.4524,679264.302228,679962.08442,681744.140353,681046.370845,686435.819394,695788.589257,708878.197566,719355.979045,743746.152868,763335.557922,786960.786051,800264.325946,826054.675437,830909.320293,839867.763524,829428.506709,820286.825718,797852.041887,790303.061076,775304.914836,761073.768917,749776.352126,739472.901217,741256.552328,721091.270048,712950.0
42,48.0,management,married,tertiary,no,1949,yes,no,unknown,13,May,683,2,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,3.0,Tertiary,White Collar,2,0-3,670591.608555,668058.647636,666980.677971,664086.503137,664055.359875,674600.645875,678549.52708,681604.213486,695343.085113,706689.677024,724101.569452,739136.189654,746495.796759,751813.409504,748291.428297,770184.992959,780128.320724,788559.267703,794776.404681,811580.830299,795599.766296,792476.975945,780156.414553,773341.92029,762692.640009,743571.062904,735151.98518,731165.50808,714398.189622,697672.029593,698691.167598,688251.897278,683873.367123,683528.963783,690363.353666,696502.795974,687055.045357,685834.051884,685953.905352,687205.749847,685432.131705,689976.38089,698773.180167,711520.292585,721141.614359,746363.472878,765071.001521,789056.380507,800272.322519,825256.69,828207.0
43,45.0,entrepreneur,divorced,tertiary,no,-395,yes,no,unknown,13,May,470,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,3.0,Tertiary,Self-Employed,2,0-3,670589.383135,667652.14931,664807.862827,662082.584636,659569.217363,658517.93135,655593.568847,655595.855055,666304.209078,670353.14598,673467.429621,687387.175321,698927.390135,716584.242476,731838.679814,739309.599525,744703.487147,741125.697629,763258.859871,773304.514128,781869.036076,788185.578807,805194.675351,789205.892519,786262.28536,773907.31691,767173.836226,756537.580747,737325.814198,728965.047016,725235.465474,708324.105684,691405.177466,692480.609296,681853.982323,677400.354992,676930.848391,683537.410846,689468.17168,679484.903173,677878.738285,677401.840663,677940.157731,675135.075414,678568.884945,686256.410175,697939.154629,706393.230227,731319.566043,749322.304978,773775.0
44,36.0,blue-collar,married,secondary,no,1165,yes,no,unknown,13,May,1001,4,-1,0,unknown,1,1,0,Adultos iniciales(35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,2,4-10,649110.630995,646872.23162,644273.498041,641382.533496,638302.69323,635132.352098,631946.705998,628802.70453,625733.064234,622747.960257,619852.449183,617067.637126,614435.65559,612045.557021,611200.381439,608221.863129,608355.566097,619639.340123,624011.232004,627308.501975,641892.741376,654198.969791,672841.505802,689015.66561,697002.945994,702774.707539,699064.107557,722129.121876,732577.62802,741663.542043,748366.404911,766156.145948,750276.841935,748183.971574,735879.522548,729666.125866,719291.7966,699910.575644,691842.186473,689054.124321,671217.842137,652817.07635,652980.628251,639981.325064,633126.845827,629509.678964,631929.668179,633571.927347,617826.191207,611721.853726,606505.0
45,52.0,management,married,unknown,no,2240,yes,no,unknown,13,May,845,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,,Unknown,White Collar,2,0-3,669424.74461,679793.26769,683652.596773,686655.797055,700174.335993,711272.815733,728363.279577,743107.260158,750313.468567,755528.129513,752075.89643,773675.525709,783502.466727,791783.231274,797891.403877,814448.943605,798500.509334,795171.149077,782901.408363,775995.190499,765340.992461,746351.002152,737884.823877,733624.080748,717074.188553,700627.465715,701616.843842,691440.499171,687169.542288,686954.467519,693976.417684,700222.95275,691199.11678,690131.846872,690537.471244,692105.891731,690909.054334,696037.531657,705401.328065,718725.332353,729182.121582,754640.331831,774298.56759,798643.958268,811163.487655,836775.933105,840417.399939,847871.003096,835074.43588,824104.655206,798416.0
46,35.0,blue-collar,divorced,primary,no,300,yes,no,unknown,13,May,945,2,-1,0,unknown,1,1,0,Adultos iniciales(35-44),1,0,2,Hipoteca + Depósito,1.0,Primary,Blue Collar,2,0-3,643683.097025,641912.090851,639683.129521,637051.23113,634121.458576,631012.699619,627826.766793,624636.463252,621494.420969,618429.381736,615449.031561,612557.471998,609776.541839,607149.695919,604767.829519,603944.550923,600955.024527,601109.843296,612481.680682,616909.973818,620246.092622,634934.86518,647359.313535,666146.428334,682453.065546,690512.668848,696335.43813,692605.065885,715800.225818,726310.273668,735481.812472,742256.159097,760176.075225,744341.864154,742394.040687,730105.860816,723954.25747,713575.22291,694087.216239,685931.644707,683107.438253,664896.628222,645978.458139,645671.711389,631946.234413,624373.247431,619956.335542,621471.838955,622379.118596,605884.937187,599627.0
47,43.0,technician,married,secondary,no,3285,yes,no,unknown,13,May,1373,2,-1,0,unknown,1,1,0,Adultos iniciales(35-44),1,0,2,Hipoteca + Depósito,2.0,Secondary,White Collar,2,0-3,668790.46519,665748.772676,662772.660104,659844.484818,656988.752381,654260.367101,651761.079297,650751.430667,647827.332571,647866.946519,658695.38409,662810.063,665956.259636,679995.067098,691667.065831,709496.813698,724911.22693,732468.132719,737925.869165,734318.069805,756631.833477,766757.367163,775422.113622,781810.696992,798963.547694,782971.804455,780160.087312,767783.472686,761116.723351,750503.575518,731247.027435,722952.741239,719439.696469,702447.614158,685403.26064,686519.003894,675732.727179,671171.867872,670517.052535,676807.621149,682388.619823,671758.684362,669577.086324,668320.433152,667976.004687,664048.791842,666353.909756,673038.679381,683949.01087,691806.405527,717240.0
48,52.0,housemaid,married,secondary,no,3923,yes,no,unknown,14,May,942,3,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,2.0,Secondary,Blue Collar,2,0-3,669424.74461,679793.26769,683652.596773,686655.797055,700174.335993,711272.815733,728363.279577,743107.260158,750313.468567,755528.129513,752075.89643,773675.525709,783502.466727,791783.231274,797891.403877,814448.943605,798500.509334,795171.149077,782901.408363,775995.190499,765340.992461,746351.002152,737884.823877,733624.080748,717074.188553,700627.465715,701616.843842,691440.499171,687169.542288,686954.467519,693976.417684,700222.95275,691199.11678,690131.846872,690537.471244,692105.891731,690909.054334,696037.531657,705401.328065,718725.332353,729182.121582,754640.331831,774298.56759,798643.958268,811163.487655,836775.933105,840417.399939,847871.003096,835074.43588,824104.655206,798416.0
49,53.0,technician,divorced,primary,no,1443,yes,no,unknown,14,May,476,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,1.0,Primary,White Collar,2,0-3,680085.610744,683914.140741,686907.641575,700378.813293,711422.615371,728437.542521,743110.617265,750276.845621,755462.763063,752023.756512,773548.622889,783344.587115,791587.943823,797669.822725,814167.825242,798231.70247,794855.969595,782601.215105,775675.042673,765021.484186,746065.534377,737589.291397,733265.100535,716769.587049,700392.255106,701376.477944,691266.834146,687026.006092,686845.023286,693910.607962,700180.477279,691251.254322,690207.123544,690654.501663,692258.38285,691141.005764,696330.511113,705733.41555,719083.872867,729617.067726,755023.83016,774790.281689,799157.835096,811929.289144,837713.98673,841641.684181,849403.405286,836963.419167,826173.361944,800781.477739,792408.0
50,48.0,blue-collar,divorced,primary,no,24,yes,no,unknown,14,May,832,1,-1,0,unknown,1,1,0,Adultos maduros (45-54),1,0,2,Hipoteca + Depósito,1.0,Primary,Blue Collar,2,0-3,670591.608555,668058.647636,666980.677971,664086.503137,664055.359875,674600.645875,678549.52708,681604.213486,695343.085113,706689.677024,724101.569452,739136.189654,746495.796759,751813.409504,748291.428297,770184.992959,780128.320724,788559.267703,794776.404681,811580.830299,795599.766296,792476.975945,780156.414553,773341.92029,762692.640009,743571.062904,735151.98518,731165.50808,714398.189622,697672.029593,698691.167598,688251.897278,683873.367123,683528.963783,690363.353666,696502.795974,687055.045357,685834.051884,685953.905352,687205.749847,685432.131705,689976.38089,698773.180167,711520.292585,721141.614359,746363.472878,765071.001521,789056.380507,800272.322519,825256.69,828207.0
51,41.0,blue-collar,single,primary,no,1618,yes,no,unknown,14,May,1373,1,-1,0,unknown,1,1,0,Adultos iniciales(35-44),1,0,2,Hipoteca + Depósito,1.0,Primary,Blue Collar,2,0-3,665539.311217,662426.79285,659350.489489,656307.58027,653305.723518,650361.511658,647510.431318,644806.01089,642343.46981,641388.909321,638463.942875,638535.596303,649482.622878,653658.532135,656833.091494,670998.984529,682818.154487,700843.342954,716442.223459,724104.052977,729641.414543,726009.374983,748521.267684,758733.425687,767504.997085,773968.601926,791273.831159,775284.807534,772625.987873,760239.939406,753665.485002,743101.716964,723823.253257,715625.151619,712365.808309,695285.302998,678080.212836,679186.614411,668134.253077,663323.393149,662283.755027,667988.742154,672910.512633,661257.178657,658140.139921,655733.067695,654191.829997,648897.254939,650004.143846,655896.188792,666610.0
