id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,financial_burden,financial_burden_label,education_rank,education_label,job_profile,week_of_month,campaign_group
153,25.0,blue-collar,married,secondary,no,97,yes,no,unknown,27,May,709,1,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,2.0,Secondary,Blue Collar,4,0-3
154,44.0,services,divorced,secondary,no,51,yes,yes,unknown,27,May,1381,2,-1,0,unknown,1,1,0,Adult (36-50),2,High burden,2.0,Secondary,Blue Collar,4,0-3
155,29.0,management,married,tertiary,no,314,no,no,unknown,28,May,938,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,0-3
156,26.0,management,single,tertiary,no,6840,yes,no,unknown,28,May,1381,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,0-3
157,26.0,technician,single,secondary,no,668,yes,no,unknown,28,May,576,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,4,0-3
158,27.0,services,single,secondary,no,54,yes,no,unknown,28,May,543,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,4,0-3
159,25.0,self-employed,single,secondary,no,1242,yes,no,unknown,28,May,615,2,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,2.0,Secondary,Self-Employed,4,0-3
160,28.0,management,married,secondary,no,292,yes,no,unknown,28,May,507,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,4,0-3
161,23.0,services,single,secondary,no,665,yes,no,unknown,28,May,1183,1,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,2.0,Secondary,Blue Collar,4,0-3
162,34.0,management,single,tertiary,no,1058,yes,no,unknown,28,May,864,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,0-3
163,28.0,student,single,secondary,no,949,yes,no,unknown,28,May,1381,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Student,4,0-3
164,51.0,entrepreneur,married,unknown,no,606,yes,no,unknown,28,May,560,9,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,,Unknown,Self-Employed,4,4-10
165,35.0,blue-collar,married,secondary,no,0,yes,yes,unknown,29,May,543,1,-1,0,unknown,1,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,Blue Collar,5,0-3
166,35.0,admin.,married,secondary,no,404,yes,no,unknown,29,May,539,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,5,0-3
167,56.0,blue-collar,married,secondary,no,249,yes,no,unknown,29,May,791,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
168,45.0,unemployed,divorced,secondary,no,3354,yes,no,unknown,29,May,746,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Unemployed,5,0-3
169,60.0,blue-collar,divorced,secondary,no,0,yes,no,unknown,29,May,1207,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
170,56.0,technician,married,secondary,no,589,yes,no,unknown,29,May,535,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,White Collar,5,0-3
171,27.0,management,single,tertiary,no,12956,yes,no,unknown,29,May,789,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,0-3
172,30.0,admin.,married,secondary,no,873,yes,no,unknown,29,May,792,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,5,0-3
173,45.0,blue-collar,divorced,primary,no,594,yes,no,unknown,29,May,833,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,5,0-3
174,29.0,blue-collar,single,secondary,no,-20,yes,no,unknown,29,May,814,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
175,38.0,management,divorced,tertiary,no,4692,yes,no,unknown,29,May,1363,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,5,0-3
176,30.0,blue-collar,married,secondary,no,486,yes,no,unknown,29,May,1109,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
177,44.0,blue-collar,single,primary,no,1593,yes,no,unknown,29,May,828,3,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,5,0-3
178,36.0,management,single,tertiary,no,7606,yes,no,unknown,30,May,917,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,5,0-3
179,38.0,technician,married,secondary,no,226,yes,no,unknown,30,May,762,3,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
180,36.0,blue-collar,single,secondary,no,366,yes,yes,unknown,30,May,1133,2,-1,0,unknown,1,1,0,Adult (36-50),2,High burden,2.0,Secondary,Blue Collar,5,0-3
181,37.0,management,divorced,secondary,no,16,yes,no,unknown,30,May,638,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
182,35.0,management,single,tertiary,no,565,yes,no,unknown,30,May,763,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,0-3
183,38.0,admin.,divorced,secondary,no,19,yes,no,unknown,30,May,604,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
184,40.0,services,married,primary,no,1082,yes,no,unknown,30,May,854,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,5,0-3
185,42.0,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,May,855,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Unemployed,5,0-3
186,46.0,management,divorced,tertiary,no,14481,yes,no,unknown,30,May,1269,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,5,0-3
187,35.0,technician,divorced,secondary,no,5724,yes,no,unknown,30,May,691,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,5,4-10
188,34.0,technician,divorced,secondary,no,1451,yes,no,unknown,30,May,1097,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,5,4-10
189,32.0,services,married,secondary,no,-34,yes,no,unknown,30,May,1236,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,5,0-3
190,50.0,unemployed,married,secondary,no,3674,yes,no,unknown,30,May,886,3,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Unemployed,5,0-3
191,35.0,blue-collar,married,secondary,no,698,yes,yes,unknown,30,May,1343,3,-1,0,unknown,1,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,Blue Collar,5,0-3
192,36.0,technician,single,secondary,no,4136,yes,no,unknown,30,May,812,3,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
193,53.0,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,May,1381,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Blue Collar,5,0-3
194,46.0,management,single,tertiary,no,2904,yes,no,unknown,30,May,984,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,5,0-3
195,26.0,management,single,tertiary,no,1004,yes,no,unknown,30,May,228,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,0-3
196,45.0,technician,single,secondary,no,410,yes,no,unknown,30,May,891,4,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,4-10
197,31.0,unemployed,divorced,primary,no,0,yes,no,unknown,30,May,745,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Unemployed,5,4-10
198,29.0,management,single,tertiary,no,0,yes,no,unknown,30,May,539,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,4-10
199,53.0,entrepreneur,single,secondary,no,62,yes,no,unknown,30,May,1044,5,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Self-Employed,5,4-10
200,27.0,blue-collar,married,primary,no,416,yes,no,unknown,30,May,1193,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,5,0-3
201,39.0,management,married,tertiary,no,2763,yes,no,unknown,2,June,526,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,0-3
202,36.0,services,married,secondary,no,2984,yes,no,unknown,2,June,394,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
203,41.0,blue-collar,married,primary,no,143,yes,yes,unknown,2,June,659,2,-1,0,unknown,1,1,0,Adult (36-50),2,High burden,1.0,Primary,Blue Collar,1,0-3
204,36.0,services,married,primary,no,0,yes,no,unknown,2,June,1036,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,1,0-3
205,32.0,technician,married,secondary,no,696,yes,no,unknown,2,June,815,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
206,35.0,services,married,secondary,no,152,yes,no,unknown,2,June,563,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
207,36.0,management,single,tertiary,no,-78,yes,no,unknown,2,June,1068,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,0-3
208,35.0,management,married,tertiary,no,867,yes,no,unknown,2,June,230,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
209,30.0,blue-collar,single,secondary,no,953,yes,no,unknown,2,June,747,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
210,42.0,blue-collar,married,secondary,no,443,yes,no,unknown,2,June,671,5,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,4-10
211,42.0,technician,single,secondary,yes,-1129,yes,no,unknown,2,June,555,5,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,4-10
212,32.0,blue-collar,married,primary,no,415,yes,no,unknown,2,June,777,4,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,1,4-10
213,29.0,blue-collar,single,secondary,no,260,yes,no,unknown,2,June,707,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,4-10
214,44.0,management,divorced,tertiary,yes,-411,yes,no,unknown,2,June,432,4,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,4-10
215,32.0,technician,single,secondary,no,1279,yes,no,unknown,3,June,1173,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
216,31.0,unemployed,married,secondary,no,86,yes,yes,unknown,3,June,963,2,-1,0,unknown,1,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,Unemployed,1,0-3
217,40.0,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,June,941,3,-1,0,unknown,1,1,0,Adult (36-50),2,High burden,2.0,Secondary,Self-Employed,1,0-3
218,43.0,entrepreneur,married,secondary,no,0,no,no,unknown,3,June,1025,7,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,1,4-10
219,27.0,management,single,secondary,no,178,yes,no,unknown,3,June,732,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
220,37.0,services,single,secondary,no,278,yes,no,unknown,3,June,1045,3,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
221,23.0,services,single,secondary,no,425,yes,no,unknown,3,June,768,1,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
222,25.0,management,married,primary,no,168,yes,no,unknown,3,June,801,1,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,1.0,Primary,White Collar,1,0-3
223,26.0,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,June,482,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
224,47.0,blue-collar,divorced,primary,no,126,yes,no,unknown,3,June,1381,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,1,0-3
225,35.0,admin.,married,secondary,no,-87,yes,no,unknown,3,June,1363,7,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,4-10
226,32.0,technician,single,tertiary,no,6281,yes,no,unknown,3,June,1336,4,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,4-10
227,45.0,management,divorced,secondary,no,644,yes,no,unknown,4,June,633,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,0-3
228,30.0,admin.,divorced,secondary,no,377,yes,no,unknown,4,June,524,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,4-10
229,29.0,services,single,secondary,no,-271,yes,no,unknown,4,June,578,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
230,38.0,blue-collar,married,primary,no,5839,yes,no,unknown,4,June,984,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,1,0-3
231,23.0,blue-collar,single,secondary,no,492,yes,no,unknown,4,June,638,1,-1,0,unknown,1,1,0,Young (18-25),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
232,27.0,management,single,tertiary,no,99,yes,no,unknown,4,June,767,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
233,27.0,management,single,tertiary,yes,-713,yes,no,unknown,4,June,525,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
234,29.0,services,single,secondary,no,32,yes,no,unknown,4,June,563,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
235,30.0,self-employed,married,tertiary,no,543,yes,yes,unknown,4,June,1381,6,-1,0,unknown,1,1,0,Young Adult (26-35),2,High burden,3.0,Tertiary,Self-Employed,1,4-10
236,36.0,blue-collar,married,primary,no,403,yes,no,unknown,4,June,920,1,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,1,0-3
237,35.0,admin.,divorced,secondary,no,437,yes,no,unknown,4,June,908,1,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
238,36.0,blue-collar,married,secondary,no,1772,no,no,unknown,5,June,208,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
239,59.0,retired,divorced,primary,no,-88,yes,no,unknown,5,June,910,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Retired,1,0-3
240,47.0,entrepreneur,married,secondary,no,0,no,no,unknown,5,June,1381,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,1,0-3
241,58.0,entrepreneur,married,tertiary,no,853,no,no,unknown,5,June,1149,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,Self-Employed,1,0-3
242,37.0,management,single,tertiary,no,240,no,no,unknown,5,June,1123,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,1,0-3
243,46.0,admin.,single,secondary,no,849,yes,no,unknown,5,June,508,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,0-3
244,43.0,blue-collar,single,secondary,no,318,yes,no,unknown,5,June,736,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
245,27.0,management,single,tertiary,no,703,yes,no,unknown,5,June,590,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
246,38.0,services,divorced,secondary,no,61,no,no,unknown,5,June,636,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
247,53.0,housemaid,married,primary,no,104,no,yes,unknown,5,June,701,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Blue Collar,1,0-3
248,47.0,blue-collar,married,secondary,no,1996,no,no,unknown,5,June,761,2,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
249,56.0,housemaid,divorced,primary,yes,1238,no,no,unknown,5,June,1381,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,1.0,Primary,Blue Collar,1,0-3
250,41.0,housemaid,married,secondary,no,879,no,no,unknown,5,June,1053,2,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,1,0-3
251,29.0,self-employed,married,secondary,no,425,yes,no,unknown,5,June,562,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Self-Employed,1,4-10
252,50.0,technician,married,secondary,no,416,yes,no,unknown,5,June,494,5,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,4-10
253,45.0,blue-collar,divorced,primary,no,844,no,no,unknown,5,June,1018,3,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,1,0-3
254,35.0,blue-collar,married,secondary,no,860,yes,no,unknown,5,June,884,4,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,4-10
255,26.0,technician,single,secondary,no,639,yes,no,unknown,6,June,709,5,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,4-10
256,26.0,admin.,married,secondary,no,710,yes,yes,unknown,6,June,1276,2,-1,0,unknown,1,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,White Collar,1,0-3
257,37.0,blue-collar,married,unknown,no,1508,no,yes,unknown,6,June,381,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,,Unknown,Blue Collar,1,0-3
258,30.0,admin.,single,secondary,no,223,yes,no,unknown,6,June,862,10,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,4-10
259,38.0,management,single,tertiary,no,619,yes,no,unknown,6,June,460,4,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,4-10
260,37.0,services,divorced,secondary,no,319,yes,no,unknown,6,June,467,3,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
261,53.0,technician,married,secondary,no,480,no,no,unknown,6,June,648,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,White Collar,1,0-3
262,29.0,blue-collar,single,primary,no,213,yes,no,unknown,6,June,1381,3,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,1.0,Primary,Blue Collar,1,0-3
263,35.0,management,single,tertiary,no,68,no,no,unknown,6,June,1085,1,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,1,0-3
264,28.0,blue-collar,married,secondary,no,2788,yes,no,unknown,6,June,369,2,-1,0,unknown,1,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
265,55.0,blue-collar,married,unknown,no,7561,no,no,unknown,6,June,685,3,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,,Unknown,Blue Collar,1,0-3
266,49.0,management,divorced,secondary,no,-46,yes,no,unknown,9,June,1055,10,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,2,4-10
267,50.0,services,married,secondary,no,1595,no,no,unknown,9,June,882,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,2,0-3
268,43.0,management,single,tertiary,no,1046,no,no,unknown,9,June,901,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,2,0-3
269,58.0,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,June,700,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
270,38.0,technician,married,primary,no,217,yes,no,unknown,9,June,491,6,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,1.0,Primary,White Collar,2,4-10
271,48.0,blue-collar,divorced,primary,no,183,no,no,unknown,9,June,940,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,2,0-3
272,59.0,management,married,secondary,no,1321,no,no,unknown,9,June,1381,3,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,White Collar,2,0-3
273,58.0,blue-collar,married,secondary,no,25,no,no,unknown,9,June,486,3,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Blue Collar,2,0-3
274,36.0,self-employed,single,tertiary,no,4844,no,no,unknown,9,June,1137,3,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
275,42.0,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,June,878,3,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
276,41.0,admin.,single,secondary,no,812,no,yes,unknown,11,June,583,4,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,2,4-10
277,42.0,admin.,married,secondary,no,105,no,no,unknown,11,June,1159,4,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,2,4-10
278,39.0,management,married,tertiary,no,-190,no,yes,unknown,11,June,893,8,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,2,4-10
279,57.0,housemaid,married,primary,no,625,no,yes,unknown,11,June,867,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Blue Collar,2,0-3
280,52.0,retired,married,unknown,no,293,no,no,unknown,11,June,706,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,,Unknown,Retired,2,0-3
281,59.0,retired,married,unknown,no,1033,no,no,unknown,11,June,1199,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,,Unknown,Retired,2,0-3
282,56.0,blue-collar,married,secondary,no,1210,no,no,unknown,11,June,935,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Blue Collar,2,0-3
283,49.0,management,married,tertiary,no,64,no,no,unknown,11,June,586,1,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,2,0-3
284,35.0,blue-collar,divorced,unknown,no,164,no,no,unknown,11,June,967,2,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,,Unknown,Blue Collar,2,0-3
285,36.0,unemployed,married,secondary,no,1766,no,no,unknown,11,June,595,2,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,2.0,Secondary,Unemployed,2,0-3
286,40.0,admin.,single,tertiary,no,1248,no,no,unknown,11,June,1290,2,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,2,0-3
287,55.0,blue-collar,married,secondary,no,0,no,no,unknown,12,June,614,2,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Blue Collar,2,0-3
288,58.0,admin.,married,secondary,no,826,no,no,unknown,12,June,885,1,-1,0,unknown,1,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,White Collar,2,0-3
289,39.0,self-employed,married,tertiary,no,2630,no,no,unknown,12,June,651,5,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Self-Employed,2,4-10
290,47.0,housemaid,single,tertiary,no,3727,no,no,unknown,12,June,993,6,-1,0,unknown,1,1,0,Adult (36-50),0,No burden,3.0,Tertiary,Blue Collar,2,4-10
291,40.0,management,married,secondary,no,406,yes,no,unknown,12,June,577,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,2,0-3
292,35.0,blue-collar,married,tertiary,no,2999,no,no,unknown,12,June,1141,6,-1,0,unknown,1,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,Blue Collar,2,4-10
293,48.0,blue-collar,married,secondary,no,1000,yes,no,unknown,12,June,1268,2,-1,0,unknown,1,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
