,apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,pricexperson,minimum_nights,maximum_nights,has_availability,availability_30,ocupation30,ocup%30,availability_60,ocupation60,availability_90,ocupation90,availability_365,ocupation365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,general_satisf,reviews_per_month,country,city,insert_date,is_instant_bookable,amenities_score,zona
4480,19172642,Cozy Apartment 5 Min From The Beach And Ccib,Cozy Three-Bedroom Apartment With A Terrace After Renovation 5 Minutes From The Beach And Right Next To The Metro Besos Mar The Apartment Is Located In A Quiet Side Street With A Separate Entrance Suitable For Both Families With Children And Friends And Disabled The Apartment Is Just Renovated After All With Home Appliances Soft Mattresses On Spacious Beds Towels And Toiletries Are Provided And You Can Use Rollers And 2 Skateboards Which Are Also Provided Free Of Charge Cozy Three-Bedroom Apartment With A Terrace After Renovation 5 Minutes From The Beach And Right Next To The Metro Besos Mar Within A 5-Minute Walk There Is A Wonderful Place Forum Where Various Concerts Of The Exhibition And Presentations Take Place You Can Be In The Thick Of The Events Of These Parties And Also Near There Is A Huge Supermarket Diagonl Mar There Not Only You Can Make All Kinds Of Purchases But Also Visit The Cinema Boling And Children'S Playgrounds There In Small Restaurants You Can Ta,69601782,El Bess I El Maresme,Sant Mart,Entire Home Apt,8,1,3,5,"TV,Cable TV,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Bathtub,High chair,Children�s books and toys,Window guards,Babysitter recommendations,Pack �n Play/travel crib,Room-darkening shades,Game console,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Beach essentials,Wide hallway clearance,Step-free access,Wide doorway,Flat, smooth pathway to front door,Well-lit path to entrance,Disabled parking spot,Step-free access,Wide doorway,Wide clearance to bed,Accessible-height bed,Step-free access,Wide clearance to shower & toilet,Step-free access,Wide entryway",1000.0,125.0,2,30,True,7,23,76.66666666666667,37,23,64,26,333,32,13,2017-07-09,2017-10-03,88.0,9.0,10.0,10.0,9.0,9.0,9.0,9.4,429.0,Spain,Barcelona,2017-10-07,True,73.0,Barcelona_Sant Mart_El Bess I El Maresme
4481,19172681,Recycled Caravan In Natural Place,Recycled Caravan In Natural Place The Guestcaravan2 By Rehecho Caravana Fija En Terreno Rstico Agreste Ideal Para Descansar Y Hacer Vida Simple Ubicada En Mallorca A 3 Km Del Pueblo De Llub Y 1 5 Km De La Estacin De Tren En Plena Zona Rural Para Dos Personas Consta De Un Dormitorio Un Comedor Y Cocina Solamente Para Realizar Desayunos Y Comidas Bsicas Agua Fra Ducha Al Aire Libre Y Bao Dentro Con Inodoro Bater Solo Para Orinar Bao Seco Afuera Zonas Extras Afuera Recycled Caravan In Natural Place The Guestcaravan2 By Rehecho Caravana Fija En Terreno Rstico Agreste Ideal Para Descansar Y Hacer Vida Simple Ubicada En Mallorca A 3 Km Del Pueblo De Llub Y 1 5 Km De La Estacin De Tren En Plena Zona Rural A 13 Km Unos 15 Minutos En Coche De Las Playas De Muro Y Muy Accesible A Toda La Costa Norte Y Mas Agreste De La Isla Nosotros Podremos Recomendaros Sitios Increbles Para Dos Personas Consta De Una Zona Dormitorio Una De Comedor Y Cocina Solamente Par,80920268,Llub,,Entire Home Apt,2,1,1,1,"Kitchen,Free parking on premises,Pets live on this property,Dog(s),Essentials,Shampoo,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Bed linens,Extra pillows and blankets,Long term stays allowed,Host greets you",300.0,150.0,2,1125,True,12,18,60.0,30,30,30,60,30,335,36,2017-07-09,2018-08-29,96.0,10.0,9.0,10.0,10.0,9.0,9.0,9.6,247.0,Spain,Mallorca,2018-09-18,True,15.0,Mallorca_Llub
4482,19173447,5 Gehminuten Zum Es Trenc Strand-Meerblickterrasse,Ferienhaus In Zweiter Meereslinie In Dem Ruhigen Fischerort Sa Rapita Gelegen Der Clou Ist Die Dachterrasse Mit Traumhaften Blick Ber Das Meer Den Yachthafen Von Sa Rapita Und Die Insel Cabrera Mallorcas Schnster Sandstrand Von Sestanyol-Es Trenc Ist In 5 Minuten Zu Fuss Erreichbar Ebenso Wie Der Yachthafen Einen Meerzugang Befindet Sich Nur 50 Meter Vom Haus Entfernt Wo Man Ber Ein Felsplateau Ins Mediterrane Blau Gelangt Restaurants Und Einkaufsmglichkeiten In Der Nhe Es Bietet Im Erdgeschoss Ein Groes Wohnzimmer Klimaanlage Mit Anschlieender Groer Berdachter Terrasse Kche Mit Ausgang Zu Einer Weiteren Groen Terrasse Hinter Dem Haus Mit Grill Und Viel Privatsphre Sowie 3 Doppelschlafzimmer Klimatisiert Mit 2 Bdern Im Obergeschoss Befindet Sich Ein Weiterer Grozgiger Raum Mit Einer Schlafcouch Und Sitzecke Und Ein Weiteres Schlafzimmer Sowie Ein Duschbad Normaler Stromverbrauch Ist Bis Zu 200Kw Woche Inklusive Mehrverbrauch Wird Mit 0 20 Je Kwh Bere,77083730,Campos,,Entire Home Apt,10,3,5,8,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Free street parking,Family/kid friendly,Washer,Safety card,Essentials,Hangers,Iron,Laptop friendly workspace,Private entrance,High chair,Crib,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",2100.0,210.0,7,1125,True,25,5,16.666666666666664,55,5,85,5,360,5,3,2017-08-01,2018-08-23,100.0,10.0,9.0,9.0,10.0,10.0,9.0,9.6,2.0,Spain,Mallorca,2018-10-17,False,42.0,Mallorca_Campos
4483,19174776,Habitacion Centrica Confortable,Este Alojamiento Se Encuentra Ubicado A Escasos Metros Del Paseo De Gracia Una De Las Zonas De Mas Interes De Barcelona Por Sus Comercios Y Ubicacion Se Puede Ir Caminando A Los Lugares De Mas Interes De Barcelona La Estacion De Metro Esta A 40 Metros Y Supermercado 24 Horas En La Misma Calle Dispone De Todos Los Servicios Para Un Alojamiento Comodo Muy Luminoso Y Exterior Para Disfrutar De Las Vistas De La Ciudad Los Huspedes Disponen De Disfrutar Todo La Vivienda Como Si Fuera Suya Excepto Mi Habitacion Por Motivos Laborales Estoy Desde La Maana A La Noche Fuera De Casa De Esta Forma Pueden Disfrutar De Su Intimidad Y Sentirse Como En Casa Esta Vivienda Se Encuentra En Una De Las Mejores Zonas Barcelona Hay Una Gran Variedad De Restaurantes Comercios Transporte Publico Y Lugares De Interes Tambien Es Muy Conocida Por La Arquitectura Modernista De Sus Edificios La Estacin De Metro Se Encuentra A 40 Metros Justamente Al Salir De Casa Puedes Coger Un Taxi Pasan Con M,57604325,La Dreta De L'Eixample,Eixample,Private Room,2,1,1,1,"TV,Internet,Wifi,Kitchen,Smoking allowed,Breakfast,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,Iron,Laptop-friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private living room",930.0,465.0,3,33,True,29,1,3.3333333333333335,59,1,89,1,179,186,5,2017-06-16,2017-07-23,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,Spain,Barcelona,2020-06-13,False,34.0,Barcelona_Eixample_La Dreta De L'Eixample
4484,19175782,Apartamento En El Pirineo La Molina,Apartamento Completo Totalmente Nuevo Consta De Habitacin De Matrimonio Habitacin Con Literas Lavabo Cocina- Comedor Con Sof Cama Y Terraza Con Impresionantes Vistas Parking Cubierto Privado Trastero En Misma Planta Grande Y Ascensor Las Habitaciones Y Comedor Con Excelentes Vistas A La Cerdanya Con Mucha Luz Lavadora-Secadora Lavavajillas Horno Chimenea A 5 Minutos En Coche De Las Pistas De Esqu Y Parque De Aventuras Gastos Limpieza 50 Euros Fianza 300 Euros Tranquilidad Relax Comodidad Paseos Por El Bosque Ski Y Preciosos Lugares A Visitar,126209316,Alp,,Entire Home Apt,6,1,2,4,"TV,Kitchen,Free parking on premises,Smoking allowed,Elevator,Indoor fireplace,Heating,Family/kid friendly,Washer,Dryer,Hangers,translation missing: en.hosting_amenity_50,Host greets you",450.0,75.0,30,160,True,30,0,0.0,60,0,90,0,93,272,0,,,,,,,,,,,,Spain,Girona,2018-08-30,True,21.0,Girona_Alp
4485,19176012,Habitacin En Zona Tranquila Bien Comunicado,Si Necesitas Ms Alojamiento Cuento Con Otra Habitacin Mirad Mi Perfil Si Est Disponible La Otra Habitacin En Total Pueden Venir 4 Personas A Mi Casa Se Comparte El Aseo Y Bao Principal Cocina Y Saln,123873639,Orcasitas,Usera,Private Room,2,1,1,1,"Wifi,Air conditioning,Kitchen,Pets allowed,Heating,Essentials,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",250.0,125.0,1,1125,True,26,4,13.333333333333334,56,4,86,4,133,232,88,2017-06-25,2019-07-14,96.0,10.0,10.0,10.0,10.0,9.0,10.0,9.8,339.0,Spain,Madrid,2019-08-12,True,25.0,Madrid_Usera_Orcasitas
4486,19176730,Bello Apartamento Con Terraza Centro Aire Acon,Apartamento Grande Con Capacidad Para 5 Personas Parking Privado Includo Cmodo Tranquilo Muy Limpio Y Desinfectado Luminoso Wifi Galera Balcn Y Terraza Mplia Que Har De Tus Aperitivos Un Lindo Descanso Al Sol Y De Tus Cenas Un Toque Romntico Con Velas 2 Aparatos De Aire Acondicionado 2 Habitaciones Grandes 2 Baos Completos Cocina Totalmente Equipada Situado En El Mismo Centro Pero Tranquilo Y Seguro Junto A Los Jardines Turia Comercios Y Supermercados Ascensor Br Br B Guest Access B Br Los Hespedes Tienen Acceso A Todas Las Reas De La Casa,37406182,Morvedre,La Saidia,Entire Home Apt,5,2,2,3,"Heating, Washer, First aid kit, Dishwasher, Microwave, Laptop-friendly workspace, Patio or balcony, Iron, TV, Cooking basics, Oven, Coffee maker, Free street parking, Bed linens, Hair dryer, Air conditioning, Hangers, Wifi, Kitchen, Private entrance, Dishes and silverware, Elevator, Refrigerator, Shampoo, Hot water, Extra pillows and blankets, Essentials, Stove]",5043.0,1008.6,3,1124,True,7,23,76.66666666666667,7,53,7,83,7,358,35,2017-08-14,2020-08-19,92.0,10.0,9.0,10.0,10.0,10.0,9.0,9.8,94.0,Spain,Valencia,2020-08-30,False,68.0,Valencia_La Saidia_Morvedre
4487,19185015,Apt Roquet - Pequeo Apartamento A 3Km De La Playa,The Apartment In Armentera Has 2 Bedrooms And Has Capacity For 3 People The Apartment Is Comfortable Is Fully-Equiped And Is 50 M The Property Is Located 2 Km From Amfora Sand Beach 10 Km From Castello D'Empuries Golf Course 25 M From Armentera Supermarket 45 Km From Girona Airport 18 Km From Figueres Train Station 8 Km From Escala Amusement Park Theme Park 27 Km From Roses Aquabrava Water Park 1 Km From Fluvi 10 Km From Aiguamolls D'Empord 50 M From Armentera The Apartment In Armentera Has 2 Bedrooms And Has Capacity For 3 People The Apartment Is Comfortable Is Fully-Equiped And Is 50 M The Property Is Located 2 Km From Amfora Sand Beach 10 Km From Castello D'Empuries Golf Course 25 M From Armentera Supermarket 45 Km From Girona Airport 18 Km From Figueres Train Station 8 Km From Escala Amusement Park Theme Park 27 Km From Roses Aquabrava Water Park 1 Km From Fluvi 10 Km From Aiguamolls D'Empord 50 M From Armentera,86307032,L'Armentera,,Entire Home Apt,3,1,2,2,"TV,Internet,Wifi,Kitchen,Smoking allowed,Washer,24-hour check-in,Bathtub,High chair,Crib",640.0,213.33333333333334,1,1125,True,0,30,100.0,27,33,31,59,32,333,0,,,,,,,,,,,,Spain,Girona,2019-07-29,True,20.0,Girona_L'Armentera
4488,19186324,Penthouse Diagonal Mar,Amazing 4-Bedroom Apartment With 2 Bathrooms Huge 90M2 Terrace And Access To Communal Swimming Pool Open From The 20Th Of May Until The 15Th Of September The Apartment Is Located In The Beach Area Just Across The Road From On Of The Best Barcelona Beaches The Apartment Is Fully Equipped And The Terrace Features Table Chairs Lounges And Views Over The Sea And The City Hutb-001749 Spacious Living Room With Big Dining Table Chairs Comfortable Sofa And Flat Screen Tv En-Suite Double Bedroom One Twin Bedroom With Two Single Beds Fully Equipped Kitchen Dishwasher Oven Microwave Kettle Toaster Utensils Etc Two Separate Full Bathrooms Laundry Room Washing Machine Dryer Iron Ironing Board 90M2 Terrace With A Table Chairs And Lounges Free Wifi In All Of The Apartment Air-Conditioning Heating Linen And Towels Provided Elevator In The Building Communal Swimming Pool Open From The 20Th Of May Until The 15Th Of September Swimming Pool Happy To Help In Anything You Need Jus,26165888,Diagonal Mar I El Front Martim Del Poblenou,Sant Mart,Entire Home Apt,8,2,4,5,"TV,Wifi,Air conditioning,Pool,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Host greets you",1580.0,197.5,3,1124,True,29,1,3.3333333333333335,59,1,89,1,179,186,0,,,,,,,,,,,,Spain,Barcelona,2018-07-10,False,50.0,Barcelona_Sant Mart_Diagonal Mar I El Front Martim Del Poblenou
4489,19189101,New Luxury And Useful In Front Of Cathedral,It'S A Cozy Studio Apartment 40 Sq Mts Its Located In The Heart Of Sevilla And Has Stunning View Of The Cathedral And La Giralda Just In The Emblematic Environment Of Cathedral-Giralda-Reales Alczares-Archivo De Indias 5 Min Walk To La Maestranza Bullfight Ring And 1 Min Walk To The City Council Furthermore Its In The Entrance Of The Picturesque Quarter Of Barrio Santa Cruz Finally Very Close There Are The Most Important Shopping Area Of Sevilla And Important Bars And Restaurants Br Br B The Space B Br Its Located In A Stunning And Exceptional Place In The Downtown Heart Of Sevilla The View From His Large Windows Are Impressive Just A Few Meters 15 From The Cathedral Where You Can See Clearly Inside Their Windows And La Giralda The Apartment Is Completely Brand New From June 17 Furthermore Is Cozy And Very Useful Ideal For Couples Or Family With One Children Because It Has 40 Sq Mts Br Br Its A 1St Floor Impressive Large Windows To The Cathe,104080643,Santa Cruz,Casco Antiguo,Entire Home Apt,2,1,1,1,"Refrigerator, Host greets you, Essentials, Heating, Coffee maker, Washer, Fire extinguisher, First aid kit, Iron, Kitchen, Hot water, Hangers, Wifi, Cooking basics, Dedicated workspace, Stove, Microwave, Air conditioning, Elevator, Hair dryer, Long term stays allowed, TV, Dishes and silverware, Shampoo, Patio or balcony, Paid parking on premises, Luggage dropoff allowed]",1380.0,690.0,2,61,True,0,30,100.0,0,60,0,90,0,365,182,2017-07-10,2020-10-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0,Spain,Sevilla,2020-11-30,True,68.0,Sevilla_Casco Antiguo_Santa Cruz
4490,19190552,Atocha Iii,Apartamento En El Centro Con Todo Lo Necesario Para Pasar Unos Fantsticos Das En Madrid Este Grandioso Apartamento Reformado Y Totalmente Equipado Es La Perfecta Opcin Para Quienes Quieren Disfrutar De La Cultura Madrilea Su Exquisita Decoracin Lo Hace Un Lugar Agradable Y Acogedor El Piso Tiene 90 M Y Cuenta Con Dos Habitaciones Uno Con Cama Doble Y El Otro Con Cama Individual Adicional A Esto El Piso Tiene Un Saln En El Cual Se Puede Encontrar Un Sof Cama Y Una Mesa De Comedor Adems Tiene Un Bao Bastante Amplio Y Luminoso La Cocina Es Muy Amplia Y Totalmente Equipada El Mobiliario Del Apartamento Es Muy Completo Con Muebles De La Mejor Calidad Lo Que Lo Hacen Un Piso Bastante Cmodo Dentro De Nuestros Servicios -Terraza -Lavadora -Secadora -Nevera -Horno -Microondas -Cafetera -Tostadora -Lavavajillas -Ventiladores -Hervidor De Agua -Televisin -Caja Fuerte -Se Aceptan Animales Bajo Peticin -El Apartamento Tiene Ascensor -Cuenta Con Wifi Gratuito Y Calefac,99018982,Embajadores,Centro,Entire Home Apt,5,2,2,2,"TV,Wifi,Air conditioning,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Hot water,Bed linens,Host greets you",650.0,130.0,1,1125,True,22,8,26.666666666666668,47,13,68,22,343,22,2,2017-06-30,2019-03-21,80.0,10.0,9.0,10.0,9.0,10.0,9.0,9.6,9.0,Spain,Madrid,2019-05-14,True,30.0,Madrid_Centro_Embajadores
4491,19193802,Cobi Apartment Disfruta De Barcelona Desde Este Fantstico Apartamento,Only For Families Senior Groups Or Business Groups For Quiet And Responsible People If You Come To Barcelona Looking For A Party Please Choose Another Apartment Apartamento Cmodo Seguro Tranquilo Y Soleado Parking Privado En El Edificio Con Coste De 20 Al Dia Situado En Una Avenida Muy Bin Comunicada Frente La Entada Del Edificio Est El Metro Y El Bus Y Tambin Encontrar Todos Los Servicios Supermercado Farmacia Banks Caferetias Y Restaurantes Panaderias Wifi Free,134265729,La Dreta De L'Eixample,Eixample,Entire Home Apt,8,2,4,7,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Paid parking off premises,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Private entrance,Outlet covers,High chair,Stair gates,Children�s books and toys,Window guards,Table corner guards,Babysitter recommendations,Crib,Pack �n Play/travel crib,Room-darkening shades,Children�s dinnerware,Hot water,Body soap,Bath towel,Toilet paper,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Luggage dropoff allowed,Wide hallway clearance,Step-free access,Wide doorway,Flat path to front door,Well-lit path to entrance,Step-free access,Wide clearance to bed,Accessible-height bed,Step-free access,Accessible-height toilet,Wide clearance to shower, toilet,Step-free access,Wide entryway,Host greets you,Waterfront,Beachfront,Handheld shower head,Hot water kettle,Ceiling fan,Beach view,Rain shower,Bidet,Heated towel rack,Balcony,Printer,Espresso machine,Formal dining area,Day bed,Convection oven,Standing valet,Pillow-top mattress,Memory foam mattress,En suite bathroom,Outdoor seating,Mudroom,Full kitchen,Paid parking on premises,Bedroom comforts,Bathroom essentials,Fixed grab bars for shower,Shower chair",2200.0,275.0,3,1125,True,8,22,73.33333333333333,10,50,16,74,231,134,54,2017-09-04,2019-05-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,262.0,Spain,Barcelona,2019-05-14,True,89.0,Barcelona_Eixample_La Dreta De L'Eixample
4492,19196593,Centro 4 Con Garaje Gratis 1 Dormitorio,Apartamento De 1 Dormitorio Con Garaje Incluido A 5 Min Del Corte Ingls Y 10 Min Andando Del Centro Wifi Tv Aire Acond En Toda La Casa Cocina Completa Bao Opcin De Cuna O Cama Supletoria Carrito Bebe Vivienda A Estrenar Garaje En El Mismo Edificio Gratis Pero Dificultoso Para Entrar Supermercado Mercadona A 1 Minuto Todo Tipo De Tiendas Y Bares En La Calle Br Dos Camas Supletorias En El Saln Br Garantizada Desinfeccin Del Apartamento Br Br Se Alquila Por Un Ao Pregunte Precio Br Br B The Space B Br Amplio Apartamento Br Br B Guest Access B Br Zonas Comunes Escaleras Y Ascensor Br Br B License Number B Br Vft Ma 13723,18077486,Cruz De Humilladero,,Entire Home Apt,4,1,1,3,"Free street parking, Iron, Washer, Hot water, Patio or balcony, First aid kit, Luggage dropoff allowed, Bed linens, Cooking basics, Essentials, Shampoo, Long term stays allowed, High chair, Dishes and silverware, Air conditioning, Dedicated workspace, Microwave, TV, Refrigerator, Hangers, Elevator, Free parking on premises, Hair dryer, Pack u2019n Play/travel crib, Coffee maker, Wifi, Kitchen, Room-darkening shades, Stove]",500.0,125.0,2,1125,True,0,30,100.0,0,60,0,90,213,152,42,2017-06-27,2020-09-05,93.0,10.0,9.0,10.0,10.0,9.0,9.0,9.6,98.0,Spain,Malaga,2020-12-30,True,63.0,Malaga_Cruz De Humilladero
4494,19200418,Sagrada Familia Apartment 3Bedroom,Apartamento De 3 Habitaciones A 5 Minutos De La Sagrada Familia Tiene Aire Acindicionado Bao Con Plato De Ducha Y Cocina Completa Tambien Tiene Un Sisitema De Seguridad Del Que Les Facilitatemos Los Codigos Al Llegar Oara Proteger Sus Pertenencias Cuando Salgan A Visitar La Ciudad Para El Checkin Les Esperamos En Nuestra Recepcion Y Tienda De Alquiler De Bicicletas Direccion Calle Sant Pere Martir Phone Number Hidden By Airbnb Rcelona De 9 30 A 20 30 De Lunes A Domingo Parada De Metro Mas Cercana Diagonal Para El Checkin Les Esperamos En Nuestra Recepcion Y Tienda De Alquiler De Bicicletas Direccion Calle Sant Pere Martir Phone Number Hidden By Airbnb Rcelona De 9 30 A 20 30 De Lunes A Domingo Parada De Metro Mas Cercana Diagonal Els Checkin Es De 15H A 20H La Recogida De Llaves Sera Siempre En Nuestra Tienda De Bicicletas Y Skates Situada En El Barrio De Gracia Cerca De La Parada De Metro De Diagonal Direccion City00 Skate Bike Shop Sant Pere Martir Phone Number Hi,12469439,La Sagrada Famlia,Eixample,Entire Home Apt,3,1,3,4,"TV,Wifi,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Host greets you,Paid parking on premises",930.0,310.0,3,1125,True,28,2,6.666666666666667,58,2,88,2,88,277,38,2017-06-26,2020-02-28,81.0,9.0,9.0,8.0,9.0,9.0,8.0,8.8,111.0,Spain,Barcelona,2020-04-16,True,50.0,Barcelona_Eixample_La Sagrada Famlia
