id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
242,37,management,single,tertiary,False,240.0,False,False,undefined_contact_type,5,jun,1123,1,-1,0,new_marketing_client,True
243,46,admin.,single,secondary,False,849.0,True,False,undefined_contact_type,5,jun,508,2,-1,0,new_marketing_client,True
244,43,blue-collar,single,secondary,False,318.0,True,False,undefined_contact_type,5,jun,736,2,-1,0,new_marketing_client,True
245,27,management,single,tertiary,False,703.0,True,False,undefined_contact_type,5,jun,590,3,-1,0,new_marketing_client,True
246,38,services,divorced,secondary,False,61.0,False,False,undefined_contact_type,5,jun,636,1,-1,0,new_marketing_client,True
247,53,housemaid,married,primary,False,104.0,False,True,undefined_contact_type,5,jun,701,1,-1,0,new_marketing_client,True
248,47,blue-collar,married,secondary,False,1996.0,False,False,undefined_contact_type,5,jun,761,2,-1,0,new_marketing_client,True
249,56,housemaid,divorced,primary,True,1238.0,False,False,undefined_contact_type,5,jun,1558,1,-1,0,new_marketing_client,True
250,41,housemaid,married,secondary,False,879.0,False,False,undefined_contact_type,5,jun,1053,2,-1,0,new_marketing_client,True
251,29,self-employed,married,secondary,False,425.0,True,False,undefined_contact_type,5,jun,562,15,-1,0,new_marketing_client,True
252,50,technician,married,secondary,False,416.0,True,False,undefined_contact_type,5,jun,494,5,-1,0,new_marketing_client,True
253,45,blue-collar,divorced,primary,False,844.0,False,False,undefined_contact_type,5,jun,1018,3,-1,0,new_marketing_client,True
254,35,blue-collar,married,secondary,False,860.0,True,False,undefined_contact_type,5,jun,884,4,-1,0,new_marketing_client,True
255,26,technician,single,secondary,False,639.0,True,False,undefined_contact_type,6,jun,709,5,-1,0,new_marketing_client,True
256,26,admin.,married,secondary,False,710.0,True,True,undefined_contact_type,6,jun,1276,2,-1,0,new_marketing_client,True
257,37,blue-collar,married,not_provided,False,1508.0,False,True,undefined_contact_type,6,jun,381,2,-1,0,new_marketing_client,True
258,30,admin.,single,secondary,False,223.0,True,False,undefined_contact_type,6,jun,862,11,-1,0,new_marketing_client,True
259,38,management,single,tertiary,False,619.0,True,False,undefined_contact_type,6,jun,460,4,-1,0,new_marketing_client,True
260,37,services,divorced,secondary,False,319.0,True,False,undefined_contact_type,6,jun,467,3,-1,0,new_marketing_client,True
261,53,technician,married,secondary,False,480.0,False,False,undefined_contact_type,6,jun,648,2,-1,0,new_marketing_client,True
262,29,blue-collar,single,primary,False,213.0,True,False,undefined_contact_type,6,jun,2653,3,-1,0,new_marketing_client,True
263,35,management,single,tertiary,False,68.0,False,False,undefined_contact_type,6,jun,1085,1,-1,0,new_marketing_client,True
264,28,blue-collar,married,secondary,False,2788.0,True,False,undefined_contact_type,6,jun,369,2,-1,0,new_marketing_client,True
265,55,blue-collar,married,not_provided,False,7561.0,False,False,undefined_contact_type,6,jun,685,3,-1,0,new_marketing_client,True
266,49,management,divorced,secondary,False,-46.0,True,False,undefined_contact_type,9,jun,1055,10,-1,0,new_marketing_client,True
267,50,services,married,secondary,False,1595.0,False,False,undefined_contact_type,9,jun,882,1,-1,0,new_marketing_client,True
268,43,management,single,tertiary,False,1046.0,False,False,undefined_contact_type,9,jun,901,1,-1,0,new_marketing_client,True
269,58,self-employed,divorced,tertiary,False,1382.0,False,False,undefined_contact_type,9,jun,700,1,-1,0,new_marketing_client,True
270,38,technician,married,primary,False,217.0,True,False,undefined_contact_type,9,jun,491,6,-1,0,new_marketing_client,True
271,48,blue-collar,divorced,primary,False,183.0,False,False,undefined_contact_type,9,jun,940,1,-1,0,new_marketing_client,True
272,59,management,married,secondary,False,1321.0,False,False,undefined_contact_type,9,jun,3881,3,-1,0,new_marketing_client,True
273,58,blue-collar,married,secondary,False,25.0,False,False,undefined_contact_type,9,jun,486,3,-1,0,new_marketing_client,True
274,36,self-employed,single,tertiary,False,4844.0,False,False,undefined_contact_type,9,jun,1137,3,-1,0,new_marketing_client,True
275,42,entrepreneur,married,tertiary,False,5345.0,False,False,undefined_contact_type,11,jun,878,3,-1,0,new_marketing_client,True
276,41,admin.,single,secondary,False,812.0,False,True,undefined_contact_type,11,jun,583,4,-1,0,new_marketing_client,True
277,42,admin.,married,secondary,False,105.0,False,False,undefined_contact_type,11,jun,1159,4,-1,0,new_marketing_client,True
278,39,management,married,tertiary,False,-190.0,False,True,undefined_contact_type,11,jun,893,8,-1,0,new_marketing_client,True
279,57,housemaid,married,primary,False,625.0,False,True,undefined_contact_type,11,jun,867,1,-1,0,new_marketing_client,True
280,52,retired,married,not_provided,False,293.0,False,False,undefined_contact_type,11,jun,706,1,-1,0,new_marketing_client,True
281,59,retired,married,not_provided,False,1033.0,False,False,undefined_contact_type,11,jun,1199,1,-1,0,new_marketing_client,True
282,56,blue-collar,married,secondary,False,1210.0,False,False,undefined_contact_type,11,jun,935,1,-1,0,new_marketing_client,True
283,49,management,married,tertiary,False,64.0,False,False,undefined_contact_type,11,jun,586,1,-1,0,new_marketing_client,True
284,35,blue-collar,divorced,not_provided,False,164.0,False,False,undefined_contact_type,11,jun,967,2,-1,0,new_marketing_client,True
285,36,unemployed,married,secondary,False,1766.0,False,False,undefined_contact_type,11,jun,595,2,-1,0,new_marketing_client,True
286,40,admin.,single,tertiary,False,1248.0,False,False,undefined_contact_type,11,jun,1290,2,-1,0,new_marketing_client,True
287,55,blue-collar,married,secondary,False,0.0,False,False,undefined_contact_type,12,jun,614,2,-1,0,new_marketing_client,True
288,58,admin.,married,secondary,False,826.0,False,False,undefined_contact_type,12,jun,885,1,-1,0,new_marketing_client,True
289,39,self-employed,married,tertiary,False,2630.0,False,False,undefined_contact_type,12,jun,651,5,-1,0,new_marketing_client,True
290,47,housemaid,single,tertiary,False,3727.0,False,False,undefined_contact_type,12,jun,993,6,-1,0,new_marketing_client,True
291,40,management,married,secondary,False,406.0,True,False,undefined_contact_type,12,jun,577,2,-1,0,new_marketing_client,True
292,35,blue-collar,married,tertiary,False,2999.0,False,False,undefined_contact_type,12,jun,1141,6,-1,0,new_marketing_client,True
293,48,blue-collar,married,secondary,False,1000.0,True,False,undefined_contact_type,12,jun,1268,2,-1,0,new_marketing_client,True
294,48,management,divorced,tertiary,False,503.0,False,True,undefined_contact_type,12,jun,1243,7,-1,0,new_marketing_client,True
295,24,blue-collar,single,secondary,True,-203.0,True,False,undefined_contact_type,12,jun,465,3,-1,0,new_marketing_client,True
296,49,blue-collar,married,primary,False,361.0,True,False,undefined_contact_type,16,jun,513,2,-1,0,new_marketing_client,True
297,36,blue-collar,married,secondary,False,274.0,True,False,undefined_contact_type,16,jun,686,11,-1,0,new_marketing_client,True
298,52,retired,divorced,tertiary,False,3687.0,True,True,undefined_contact_type,16,jun,741,4,-1,0,new_marketing_client,True
299,42,entrepreneur,single,not_provided,False,323.0,False,False,undefined_contact_type,16,jun,617,1,-1,0,new_marketing_client,True
300,36,services,married,secondary,False,981.0,False,False,undefined_contact_type,16,jun,1093,1,-1,0,new_marketing_client,True
301,36,blue-collar,divorced,secondary,False,638.0,True,False,undefined_contact_type,16,jun,1395,2,-1,0,new_marketing_client,True
302,48,unemployed,single,tertiary,False,3229.0,False,False,undefined_contact_type,16,jun,1089,1,-1,0,new_marketing_client,True
303,51,management,single,secondary,False,1610.0,True,False,undefined_contact_type,16,jun,1248,3,-1,0,new_marketing_client,True
304,51,blue-collar,married,secondary,False,33.0,False,True,undefined_contact_type,16,jun,721,3,-1,0,new_marketing_client,True
305,46,technician,married,secondary,False,536.0,True,False,undefined_contact_type,16,jun,750,2,-1,0,new_marketing_client,True
306,37,management,married,tertiary,False,0.0,False,False,undefined_contact_type,16,jun,637,6,-1,0,new_marketing_client,True
307,36,entrepreneur,married,tertiary,False,3057.0,False,False,undefined_contact_type,16,jun,2769,4,-1,0,new_marketing_client,True
308,47,management,married,secondary,False,2892.0,False,False,undefined_contact_type,17,jun,556,1,-1,0,new_marketing_client,True
309,40,technician,divorced,tertiary,False,0.0,False,False,undefined_contact_type,17,jun,522,1,-1,0,new_marketing_client,True
310,38,student,single,tertiary,False,3316.0,False,False,undefined_contact_type,17,jun,1345,3,-1,0,new_marketing_client,True
311,40,management,married,secondary,False,106.0,False,False,undefined_contact_type,17,jun,676,2,-1,0,new_marketing_client,True
312,39,blue-collar,married,primary,False,2303.0,True,False,undefined_contact_type,17,jun,775,3,-1,0,new_marketing_client,True
313,60,management,married,tertiary,False,3301.0,False,False,undefined_contact_type,17,jun,2621,3,-1,0,new_marketing_client,True
314,39,self-employed,single,tertiary,False,426.0,False,False,undefined_contact_type,18,jun,1029,1,-1,0,new_marketing_client,True
315,51,services,divorced,secondary,False,9.0,False,False,undefined_contact_type,18,jun,371,2,-1,0,new_marketing_client,True
316,27,admin.,married,secondary,False,-97.0,True,False,undefined_contact_type,18,jun,1528,2,-1,0,new_marketing_client,True
317,41,management,single,tertiary,False,11008.0,False,False,undefined_contact_type,18,jun,1540,1,-1,0,new_marketing_client,True
318,42,blue-collar,single,primary,False,4930.0,False,False,undefined_contact_type,18,jun,973,1,-1,0,new_marketing_client,True
319,41,entrepreneur,married,secondary,False,707.0,False,False,undefined_contact_type,18,jun,707,1,-1,0,new_marketing_client,True
320,33,technician,married,secondary,False,4.0,True,True,undefined_contact_type,18,jun,625,2,-1,0,new_marketing_client,True
321,46,admin.,married,secondary,False,126.0,False,False,undefined_contact_type,18,jun,1255,1,-1,0,new_marketing_client,True
322,31,blue-collar,married,secondary,False,671.0,True,False,undefined_contact_type,18,jun,704,4,-1,0,new_marketing_client,True
323,41,blue-collar,married,primary,False,219.0,False,True,undefined_contact_type,18,jun,1574,3,-1,0,new_marketing_client,True
324,41,blue-collar,divorced,secondary,False,3622.0,False,False,undefined_contact_type,19,jun,1135,4,-1,0,new_marketing_client,True
325,55,retired,divorced,secondary,False,1580.0,False,True,undefined_contact_type,19,jun,1007,1,-1,0,new_marketing_client,True
326,53,technician,married,secondary,False,1319.0,False,False,undefined_contact_type,19,jun,1318,3,-1,0,new_marketing_client,True
327,55,housemaid,married,primary,False,2152.0,False,False,undefined_contact_type,19,jun,922,2,-1,0,new_marketing_client,True
328,39,services,married,secondary,False,2843.0,True,False,undefined_contact_type,19,jun,585,1,-1,0,new_marketing_client,True
329,40,entrepreneur,married,tertiary,True,0.0,False,False,undefined_contact_type,19,jun,952,4,-1,0,new_marketing_client,True
330,59,retired,married,primary,False,1115.0,False,False,undefined_contact_type,19,jun,834,1,-1,0,new_marketing_client,True
331,42,blue-collar,single,secondary,False,625.0,False,False,undefined_contact_type,19,jun,651,3,-1,0,new_marketing_client,True
332,41,blue-collar,married,primary,False,246.0,False,False,undefined_contact_type,19,jun,683,3,-1,0,new_marketing_client,True
333,27,blue-collar,married,secondary,False,61.0,True,False,undefined_contact_type,19,jun,1012,1,-1,0,new_marketing_client,True
334,25,blue-collar,single,secondary,False,-191.0,True,False,undefined_contact_type,19,jun,958,7,-1,0,new_marketing_client,True
335,43,unemployed,married,primary,False,519.0,False,False,undefined_contact_type,20,jun,973,2,-1,0,new_marketing_client,True
336,44,services,married,secondary,False,522.0,False,True,undefined_contact_type,20,jun,911,1,-1,0,new_marketing_client,True
337,26,blue-collar,single,secondary,False,-46.0,True,False,undefined_contact_type,20,jun,382,7,-1,0,new_marketing_client,True
338,52,retired,married,tertiary,False,2269.0,False,False,undefined_contact_type,20,jun,1210,1,-1,0,new_marketing_client,True
339,54,services,married,not_provided,False,386.0,False,True,undefined_contact_type,20,jun,838,1,-1,0,new_marketing_client,True
340,56,management,married,tertiary,False,0.0,False,True,undefined_contact_type,20,jun,422,1,-1,0,new_marketing_client,True
341,57,management,married,tertiary,False,9103.0,False,True,undefined_contact_type,20,jun,1098,2,-1,0,new_marketing_client,True
342,29,blue-collar,single,secondary,False,908.0,True,False,undefined_contact_type,20,jun,1663,1,-1,0,new_marketing_client,True
343,47,technician,married,tertiary,False,1694.0,False,True,undefined_contact_type,20,jun,560,3,-1,0,new_marketing_client,True
344,57,management,married,tertiary,False,-92.0,True,True,undefined_contact_type,20,jun,1617,1,-1,0,new_marketing_client,True
345,40,blue-collar,married,secondary,False,188.0,True,True,undefined_contact_type,20,jun,570,2,-1,0,new_marketing_client,True
346,46,services,divorced,secondary,False,0.0,False,False,undefined_contact_type,20,jun,1023,3,-1,0,new_marketing_client,True
347,43,blue-collar,single,secondary,False,740.0,True,False,undefined_contact_type,20,jun,585,2,-1,0,new_marketing_client,True
348,45,management,married,tertiary,False,655.0,False,False,undefined_contact_type,20,jun,693,3,-1,0,new_marketing_client,True
349,24,management,married,secondary,False,867.0,True,False,undefined_contact_type,20,jun,546,10,-1,0,new_marketing_client,True
350,40,blue-collar,married,secondary,False,1009.0,True,True,undefined_contact_type,20,jun,1036,5,-1,0,new_marketing_client,True
351,38,services,divorced,not_provided,False,6360.0,False,False,undefined_contact_type,20,jun,1409,2,-1,0,new_marketing_client,True
352,36,unemployed,married,tertiary,False,4145.0,False,False,undefined_contact_type,20,jun,988,4,-1,0,new_marketing_client,True
353,27,blue-collar,single,secondary,True,-27.0,False,False,undefined_contact_type,23,jun,498,2,-1,0,new_marketing_client,True
354,26,admin.,single,primary,False,-122.0,True,False,undefined_contact_type,23,jun,670,3,-1,0,new_marketing_client,True
355,43,management,married,tertiary,False,149.0,True,False,undefined_contact_type,23,jun,662,2,-1,0,new_marketing_client,True
356,25,blue-collar,single,primary,False,52.0,True,False,undefined_contact_type,24,jun,528,2,-1,0,new_marketing_client,True
357,27,blue-collar,married,tertiary,False,335.0,True,False,undefined_contact_type,26,jun,519,3,-1,0,new_marketing_client,True
358,30,technician,married,tertiary,False,526.0,True,True,undefined_contact_type,26,jun,677,3,-1,0,new_marketing_client,True
359,28,admin.,single,secondary,False,-7.0,False,True,undefined_contact_type,26,jun,3183,2,-1,0,new_marketing_client,True
